Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM
asus,Asus Zenfone Max (M2) ZB633KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-m2-zb633kl-r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 2, 3, 5, 7, 8, 20, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, December","Available. Released 2018, December",158.4 x 76.3 x 7.7 mm (6.24 x 3.00 x 0.30 in),160 g (5.64 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2 (~80.9% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps","8 MP, f/2.0, 1/4"", 1.12µm","LED flash, HDR",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",,"Black, Blue","X01AD, X01BD",,,,,,"13 MP, f/1.8, 1/3.1"", 1.12µm, PDAF 2 MP, (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnTuTu: 103243 (v7)GeekBench: 4744 (v4.4)GFXBench: 7.7fps (ES 3.1 onscreen),,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Max (M1) ZB556KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-m1-zb556kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - A version,"1, 2, 3, 5, 7, 8, 20, 40 - A version","HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps","2018, October","Available. Released 2018, October",147.3 x 70.9 x 8.7 mm (5.80 x 2.79 x 0.34 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 86.5 cm2 (~82.8% screen-to-body ratio)","720 x 1440 pixels, 16:10 ratio (~247 ppi density)","Android 8 (Oreo), ZenUI 5",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),32GB 3GB RAM,HSDPA 850 / 900 / 2100 - B version,,"LED flash, HDR, panorama",1080p@30fps (gyro-EIS),"13 MP, f/2.0, (wide), 1/3.1"", 1.12µm, PDAF",LED flash,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable",Charging 10W,"Deepsea Black, Sunlight Gold",,About 120 EUR,,,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - D version,Photo/video editor,,,"8 MP, f/2.0, 25mm (wide), 1/4"", 1.12µm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnTuTu: 57845 (v7)GeekBench: 2434 (v4.4)GFXBench: 5.2fps (ES 3.1 onscreen),,,,,,,,,,,,,,,,,,,,
asus,Asus ZenFone Lite (L1) ZA551KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-lite-l1-za551kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 40","HSPA 42.2/5.76 Mbps, LTE-A","2018, October","Available. Released 2018, October",147.3 x 71.8 x 8.2 mm (5.80 x 2.83 x 0.32 in),140 g (4.94 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~72.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Android 8.0 Oreo,Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF",LED flash,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,"Black, Gold",,About 80 EUR,,,,,,,"5 MP, f/2.4, 1/5"", 1.12µm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus ROG Phone ZS600KL,https://fdn2.gsmarena.com/vv/bigpic/asus-rog-phone.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 - A version, B version","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 28, 29, 32, 34, 38, 39, 40, 41, 46 - A version, B version","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps","2018, June","Available. Released 2018, October",158.8 x 76.2 x 8.3 mm (6.25 x 3.00 x 0.33 in),200 g (7.05 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~76.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), ROG Gaming X UI",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.96 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),Adreno 630,No,"128GB 8GB RAM, 512GB 8GB RAM",CDMA 800 & TD-SCDMA - B version,,"LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/240fps, (3-axis gyro-EIS)","8 MP, f/2.0, 24mm (wide)","Panorama, HDR",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac/ad, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS, GALILEO, QZSS",FM radio,"3.1, Type-C 1.0 reversible connector; accessory connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",Fast charging 30W Quick Charge 4+,Black,"Z01QD, ZS600KL",$ 343.89 / £ 699.00,,,3 Ultrasonic pressure sensitive zones Water resistant,24-bit/192kHz audio,"12 MP, f/1.8, 24mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS 8 MP, 12mm (ultrawide), no AF",,,,Corning Gorilla Glass 6,Yes,,,,,,,,,,,,,,,"Contrast ratio: Infinite (nominal), 4.765 (sunlight)",Photo / Video,Voice 79dB / Noise 77dB / Ring 84dB,Noise -93.8dB / Crosstalk -62.5dB,Endurance rating 69h,,,,,,,,,AnTuTu: 288821 (v7) GeekBench: 9406 (v4.4) GFXBench: 31fps (ES 3.1 onscreen),,,,,,,,,,,,,,$ 749.00,,,,,,$ 799.00
asus,Asus ZenFone Live (L1) ZA550KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-live-l1-za550kl-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, May","Available. Released 2018, May",147.3 x 71.8 x 8.2 mm (5.80 x 2.83 x 0.32 in),140 g (4.94 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)","Android 8.0 Oreo (Go edition), ZenUI 5",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 1GB RAM, 32GB 2GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.0, PDAF",LED flash,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",,"Space Blue, Rose Pink, Shimmer Gold, Midnight Black","X00RD, ZA550KL",About 100 EUR,,,,,,,"5 MP, f/2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Max Pro (M1) ZB601KL/ZB602K,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-pro-m1-zb601kl-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40 - India","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, April","Available. Released 2018, May",159 x 76 x 8.5 mm (6.26 x 2.99 x 0.33 in),180 g (6.35 oz),"Glass front, aluminum back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.1 cm2 (~76.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~404 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 6GB RAM",HSDPA 850 / 900 / 2100 - India,,"LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps","8 MP, f/2.2, 26mm (wide), 1.0µm 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm (6 GB RAM model only)",LED flash,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass, gyroscope, ambient light sensor","Li-Po 5000 mAh, non-removable",Charging 10W,"Meteor Silver, Deepsea Black","X00TD, X00TDB, X00TDA, ZB601KL, ZB602K, ZB602KL, ASUS_X00TD, X00T",About 160 EUR,,,eMMC 5.1,,"13 MP, f/2.2, 25mm (wide), 1.12µm, PDAF 5 MP, f/2.4, (depth) or 16 MP, f/2.0, PDAF 5 MP, f/2.4, (depth) (6 GB RAM model only)",,,,,Yes (market dependent),,,,,,Up to 840 h (3G),Up to 42 h (3G),Up to 199 h,,,,,,,,,,,,,,,,,,,,AnTuTu: 115509 (v7)GeekBench: 4910 (v4.4)GFXBench: 6fps (ES 3.1 onscreen),,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 5z ZS620KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-5-ze620kl-5z-zs620kl.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 - B version, C version","1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41 - B version, C version","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps","2018, February","Available. Released 2018, June",153 x 75.7 x 7.9 mm (6.02 x 2.98 x 0.31 in),165 g (5.82 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.6% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)","Android 8.0 (Oreo), upgradable to Android 10",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.7 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),Adreno 630,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM",CDMA 800 & TD-SCDMA - C version,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@60/120fps, 1080p@30fps (gyro-EIS), 720p@240fps","8 MP, f/2.0, 24mm (wide), 1/4"", 1.12µm",HDR,1080p@30fps (gyro-EIS),"Yes, with dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","v5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3300 mAh, non-removable",Fast charging 18W,"Midnight Blue, Meteor Silver",Z01RD,About 500 EUR,,,HSDPA 800 / 850 / 900 / 1900 / 2100 - A version,24-bit/192kHz audio,"12 MP, f/1.8, 24mm (wide), 1/2.55"", 1.4µm, PDAF, 4-axis OIS 8 MP, f/2.0, 12mm (ultrawide), 1/4.0"", 1.12µm, no AF",,,,Corning Gorilla Glass (unspecified version),Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnTuTu: 266590 (v7)GeekBench: 9030 (v4.4)GFXBench: 33fps (ES 3.1 onscreen),,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 5 ZE620KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-5-ze620kl-5z-zs620kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 800 / 850 / 900 / 1900 / 2100 - A version, B version","1, 2, 3, 5, 7, 8, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 - A version","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/75 Mbps","2018, February","Available. Released 2018, May",153 x 75.7 x 7.7 mm (6.02 x 2.98 x 0.30 in),165 g (5.82 oz),"Glass front (Gorilla Glass), glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.6% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), ZenUI 5",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM",HSDPA 850 / 900 / 2100 - C version,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS)","8 MP, f/2.0, 24mm (wide), 1/4"", 1.12µm",,1080p@30fps (gyro-EIS),"Yes, with dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","v5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3300 mAh, non-removable",Charging 10W,"Midnight Blue, Meteor Silver","X00QD, ZE620KL, ZF620KL",About 320 EUR,,,"1, 2, 3, 5, 7, 8, 18, 19, 28, 38, 39, 41 - B version",24-bit/192kHz audio,"12 MP, f/1.8, 24mm (wide), 1/2.55"", 1.4µm, PDAF, 4-axis OIS 8 MP, f/2.0, 12mm (ultrawide), 1/4.0"", 1.12µm, no AF",,,,Corning Gorilla Glass (unspecified version),Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 5 Lite ZC600KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-5-lite-r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - Europe,"1, 3, 5, 7, 8, 20, 40 - Europe","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/75 Mbps (SDM630)HSPA 42.2/5.76 Mbps, LTE Cat4 150/75 Mbps (MSM8937)","2018, February","Available. Released 2018, May",160.6 x 76.2 x 7.8 mm (6.32 x 3.00 x 0.31 in),168 g (5.93 oz),"Glass front, glass back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~75.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm SDM630 Snapdragon 630 (14 nm)Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 2.2 GHz Cortex-A53Octa-core 1.4 GHz Cortex-A53,Adreno 508Adreno 505,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA,,"LED flash, HDR, panorama","4K@30fps (SDM630 only), 1080p@60fps, 1080p@30fps (gyro-EIS)",,LED flash,1080p@30fps (gyro-EIS),Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot (SDM630)Wi-Fi 802.11, b/g/n, Wi-Fi Direct, hotspot (MSM8937)","4.1 or 4.2 (SDM630 only), A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3300 mAh, non-removable",,"Midnight Black, Moonlight White, Rouge Red","X017DA, X017D",About 200 EUR,,,HSDPA 850 / 900 / 1900 / 2100  / 800,eMMC 5.1,"16 MP, f/2.2, 26mm (wide), PDAF Unknown MP, 13mm, no AF",,,,,Yes,,,,,,,Up to 30 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,"20 MP, f/2.0, 23mm (wide), 1/2.8"", 1.0µm Unknown MP, 13mm",,,,,,,,,,,,,,
asus,Asus Zenfone Max (M1) ZB555KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-m1-zb555kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - A version,"1, 2, 3, 5, 7, 8, 20, 40 - A version","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, February","Available. Released 2018, May",147.3 x 70.9 x 8.7 mm (5.80 x 2.79 x 0.34 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 88.1 cm2 (~84.4% screen-to-body ratio)","720 x 1440 pixels, 16:10 ratio (~245 ppi density)","Android 8 (Oreo), ZenUI 5",Qualcomm MSM8917 Snapdragon 425 (28 nm)Qualcomm MSM8937 Snapdragon 430 (28 nm),Quad-core 1.4 GHz Cortex-A53Octa-core 1.4 GHz Cortex-A53,Adreno 308Adreno 505,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM",HSDPA 850 / 900 / 2100 - B version,,"LED flash, HDR, panorama",1080p@30fps (gyro-EIS),"8 MP, f/2.2, 25mm (wide) or 13 MP, f/2.2, 35mm (normal)",,1080p@30fps (gyro-EIS),Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable",Charging 10W,"Deepsea Black, Sunlight Gold, Ruby Red",X00PD,About 150 EUR,,,HSDPA 800 / 850 / 900 / 2100 - C version,eMMC 5.1,"13 MP, f/2.0, PDAF 8 MP, 17mm (ultrawide)",,,,,,,,,,,,Up to 36 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Max Plus (M1) ZB570TL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-m1.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - Global, China","1, 2, 3, 5, 7, 8, 20, 40 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, November","Available. Released 2017, December",152.6 x 73 x 8.8 mm (6.01 x 2.87 x 0.35 in),160 g (5.64 oz),"Glass front, aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.3% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)","Android 7 (Nougat), ZenUI 4",Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",CDMA 800 & TD-SCDMA - China,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 25mm (wide)",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4130 mAh, non-removable",Charging 10W Reverse charging,"Sunlight Gold, Azure Silver, Deepsea Black",X018D,About 250 EUR,,,HSDPA 850 / 900 / 2100 / 800 - Taiwan,eMMC 5.1,"16 MP, f/2.0, 35mm (standard), PDAF 8 MP, 17mm (ultrawide), no AF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone V V520KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-v-v520kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"2, 4, 5, 13","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps","2017, September","Available. Released 2017, September",146.6 x 72.6 x 7.6 mm (5.77 x 2.86 x 0.30 in),147.1 g (5.19 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~70.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 7 (Nougat), ZenUI 3",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),32GB 4GB RAM,24-bit/192kHz audio,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","23 MP, f/2.0, 1/2.6"", 1.0µm, PDAF, Laser AF, 4-axis OIS","HDR, panorama",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",No,"3.0, Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Fast charging 18W, 60% in 37 min (advertised) Quick Charge 2.0 USB Power Delivery 2.0",Sapphire Black,"A006, A009",About 380 USD,,,,,,,"8 MP, f/2.0",,Corning Gorilla Glass 3,,,,,,,Up to 210 h (3G),Up to 18 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
