Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm 
lg,LG KE850 Prada,https://fdn2.gsmarena.com/vv/bigpic/lg-ke850_prada.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, January",Discontinued,98.8 x 54 x 12 mm (3.89 x 2.13 x 0.47 in),85 g (3.00 oz),Mini-SIM,Capacitive touchscreen Flash UI Downloadable wallpapers,"TFT capacitive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~48.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD (dedicated slot), 256 MB included",8MB,,"Schneider-Kreuznach optics, LED flash",@30fps,"2 MP, AF",,Yes,No,No,"2.0, A2DP",No,,FM radio,2.0,,Removable Li-Ion 800 mAh battery,Black,No,,,,"MP3 player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice memo",,,About 60 EUR,,,,1.29 W/kg (head)     0.56 W/kg (body),,,,,,,,1000 entries,"40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email","Halloween Fever, Photo Puzzle, Virus, Pipe","Yes, MIDP 2.0",,,,,,,,Class 10,Yes,Up to 300 h,0.50 W/kg (head),,Up to 3 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,
lg,LG KE970 Shine,https://fdn2.gsmarena.com/vv/bigpic/lg-shine.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, January",Discontinued,99.8 x 50.6 x 13.8 mm (3.93 x 1.99 x 0.54 in),119 g (4.20 oz),Mini-SIM,"Mirror effect screen, full metal body Downloadable wallpapers","TFT, 256K colors","2.2 inches, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),50MB,,"Schneider-Kreuznach optics, LED flash",QCIF,"2 MP, AF",,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion 750 mAh battery,"Silver, Titanium Black, Gold, Pink",300 text messages,,,,"MP3/AAC++/3GP/MP4 player Predictive text input Organizer Voice memo Document viewer (Word, Excel, PowerPoint, PDF)",,,About 70 EUR,,,,0.99 W/kg (head)     0.56 W/kg (body),,,,,,,,"1000 entries, Photocall","50 dialed, 50 received, 50 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",,,,,,,,Yes,Yes,Up to 280 h,,,Up to 3 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KU970 Shine,https://fdn2.gsmarena.com/vv/bigpic/lg-ku970.gif,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, February",Discontinued,99.8 x 50.6 x 13.8 mm (3.93 x 1.99 x 0.54 in),120 g (4.23 oz),Mini-SIM,"Mirror effect screen, full metal body Downloadable wallpapers","TFT, 256K colors","2.2 inches, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,No,512MB,,"Schneider-Kreuznach optics, LED flash",320p,"2 MP, AF",,Yes,No,No,"1.2, A2DP",No,,No,1.2,,Removable Li-Ion 800 mAh battery,Silver,300 text messages,,,,Video telephony MP3/AAC++/3GP/MP4 player Predictive text input Organizer Voice memo,,,About 80 EUR,,,,0.77 W/kg (head)     0.34 W/kg (body),,,,,,,,"1000 entries, Photocall","50 dialed, 50 received, 50 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",VGA videocall camera,,,,,,,,,Up to 260 h,,,Up to 2 h 50 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KE770 Shine,https://fdn2.gsmarena.com/vv/bigpic/lg-ke770.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, February",Discontinued,105 x 46 x 9.9 mm (4.13 x 1.81 x 0.39 in),79 g (2.79 oz),Mini-SIM,"Mirror effect screen, full metal body Downloadable wallpapers","TFT, 256K colors","1.77 inches, 9.9 cm2 (~20.4% screen-to-body ratio)",176 x 220 pixels (~159 ppi density),,,,,microSD (dedicated slot),70MB,,"Schneider-Kreuznach optics, LED flash",Yes,"2 MP, AF",,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion 800 mAh battery,Silver,No,,,,"MP3/AAC++/3GP/MP4 player Predictive text input Organizer Voice memo Document viewer (Word, Excel, PowerPoint, PDF)",,,About 70 EUR,,,,,,,,,,,,"1000 entries, Photocall","50 dialed, 50 received, 50 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",,,,,,,,Class 10,Class 10,Up to 200 h,,,Up to 2 h 30 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG CU720 Shine,https://fdn2.gsmarena.com/vv/bigpic/lg-cu720.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA 3.6/0.384 Mbps,"2007, October",Discontinued,100 x 50.5 x 15 mm (3.94 x 1.99 x 0.59 in),119 g (4.23 oz),Mini-SIM,"Mirror effect screen, full metal body Downloadable wallpapers","TFT, 256K colors","2.2 inches, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),50MB,,"Schneider-Kreuznach optics, LED flash",Yes,"2 MP, AF",,Yes,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion 900 mAh battery,Silver,300 text messages,,,,MP3/AAC+/3GP/MP4 player Predictive text input Organizer Voice memo,,,About 70 EUR,,,,1.14 W/kg (head)     0.65 W/kg (body),,,,,,,,"500 entries, Photocall","50 dialed, 50 received, 50 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",,,,,,,,,,Up to 250 h,,,Up to 3 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KU950,https://fdn2.gsmarena.com/vv/bigpic/lg-ku950.gif,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 1.8 Mbps,"2007, February",Discontinued,102 x 52.6 x 18.9 mm (4.02 x 2.07 x 0.74 in),116 g (4.09 oz),Mini-SIM,Rotate 360 deg display,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~33.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSD (dedicated slot),50MB,,LED flash,Yes,1.3 MP,,"Yes, with stereo speakers",No,No,"1.1, A2DP",No,,No,1.1,,Removable Li-Ion 950 mAh battery,Silver,"DVB-H TV broadcast receiver MP3/AAC++/3GP/MP4 player Predictive text input Organizer Voice memo Document viewer (Word, Excel, PowerPoint, PDF)",,,,,,,About 90 EUR,,,,,,,,,,,,"500 entries, Photocall","50 dialed, 50 received, 50 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",VGA videocall camera,,,,,,,,,,,,,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KS10,https://fdn2.gsmarena.com/vv/bigpic/lg-ks10.gif,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 1.8 Mbps,"2007, February",Discontinued,103 x 51 x 18.5 mm (4.06 x 2.01 x 0.73 in),118 g (4.16 oz),Mini-SIM,Downloadable wallpapers,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~34.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.2, S60 3rd edition",,32-bit STMicroelectronics Nomadik STn8810 393 MHz,,microSD (dedicated slot),70MB,,,Yes,"2 MP, AF",,No,No,No,2.0,No,,No,2.0,,Removable Li-Ion battery,Black,WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Organizer Voice memo,,,,,,,About 100 EUR,,,,0.32 W/kg (head)     0.34 W/kg (body),,,,,,,,,,,,,Yes,,,,,,,,,Up to 220 h,,,Up to 3 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KU311,https://fdn2.gsmarena.com/vv/bigpic/lg-ku311.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2007, February",Discontinued,93.7 x 49 x 18.6 mm (3.69 x 1.93 x 0.73 in),98 g (3.46 oz),Mini-SIM,"Second external OLED display, 65K colors, (96 x 96 pixels)  Downloadable wallpapers","TFT, 256K colors",,176 x 220 pixels,,,,,microSD (dedicated slot),10MB,,,Yes,1.3 MP,,No,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion 800 mAh battery,,No,,,,MP3/AAC/MP4 player  Predictive text input Organizer,,,About 90 EUR,,,,,,,,,,,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes + downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 170 h,,,Up to 4 h,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG Trax CU575,https://fdn2.gsmarena.com/vv/bigpic/lg-trax.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA 3.6/0.384 Mbps,"2007, August",Discontinued,99 x 51 x 15.7 mm (3.90 x 2.01 x 0.62 in),110 g (3.88 oz),Mini-SIM,"Second external TFT, 128 x 160 pixels Downloadable wallpapers","TFT, 65K colors","2.0 inches, 12.6 cm2 (~24.9% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),,,,QCIF,1.3 MP,,Yes,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Po 980 mAh battery,"Black, Gray",No,,,,MP3/AAC player  Predictive text input Voice dial Organizer Tip Calculator World Clock Stop Watch Date Finder D-Day Counter,,,About 80 EUR,,,,1.26 W/kg (head)     0.54 W/kg (body),,,,,,,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 300 h,,,Up to 3 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG CU500V,https://fdn2.gsmarena.com/vv/bigpic/lg-ku500v.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850,,HSPA 1.8 Mbps,"2007, January",Discontinued,97 x 50 x 19.3 mm (3.82 x 1.97 x 0.76 in),105 g (3.70 oz),Mini-SIM,"Second external OLED display, 65K colors, (96 x 96 pixels)  Downloadable wallpapers","TFT, 65K colors",,176 x 220 pixels,,,,,microSD (dedicated slot),,,,Yes,1.3 MP,,No,No,No,"1.1, A2DP",No,,No,Proprietary,,Removable Li-Po 1110 mAh battery,Black,No,,,,Organizer D-Day counter Tip calculator World clock Stop watch Date finder,,,About 40 EUR,,,,1.12 W/kg (head)     0.61 W/kg (body),,,,,,,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes + downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 240 h,,,Up to 3 h 30 min,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,"English, Spanish, French",,
lg,LG CU515,https://fdn2.gsmarena.com/vv/bigpic/lg-cu515.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA 3.6/0.384 Mbps,"2007, October",Discontinued,96 x 49.5 x 18 mm (3.78 x 1.95 x 0.71 in),95 g (3.35 oz),Mini-SIM,"Second external monochrome STN, 96 x 64 pixels, 0.98 inches Downloadable wallpapers","TFT, 65K colors","2.0 inches, 12.6 cm2 (~26.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),55MB,,,QCIF,1.3 MP,,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion 1000 mAh battery,Black,No,,,,MP3/AAC/MP4 player  Predictive text input Organizer Tip Calculator World Clock Stop Watch Date Finder D-Day Counter,,,About 90 EUR,,,,1.30 W/kg (head)     1.05 W/kg (body),,,,,,,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 400 h,,,Up to 3 h 30 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG CE110,https://fdn2.gsmarena.com/vv/bigpic/lg-ce110.jpg,GSM,GSM 850 / 1900,,,,"2007, September",Discontinued,89.4 x 47 x 21 mm (3.52 x 1.85 x 0.83 in),81 g (2.86 oz),Mini-SIM,"Second external monochrome STN, 96 x 64 pixels Downloadable wallpapers","TFT, 65K colors","1.56 inches, 7.9 cm2 (~18.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~116 ppi density)",,,,,No,,,,No,VGA,,No,No,No,2.0,No,,No,Proprietary,,Removable Li-Ion 900 mAh battery,Black,No,,,,Organizer Tip calculator World clock,,,About 60 EUR,,,,1.22 W/kg (head)     0.65 W/kg (body),,,,,,,,1000 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,,,,,,,No,Class 10,Up to 250 h,,,Up to 3 h 10 min,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG KU250,https://fdn2.gsmarena.com/vv/bigpic/lg-ku250.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2007, February",Discontinued,110.9 x 46.7 x 15.6 mm (4.37 x 1.84 x 0.61 in),73 g (2.57 oz),Mini-SIM,Downloadable wallpapers,"TFT, 256K colors","1.7 inches, 9.1 cm2 (~17.6% screen-to-body ratio)",176 x 220 pixels (~166 ppi density),,,,,microSD (dedicated slot),10MB,,,Yes,1.3 MP,,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Po 950 mAh battery,Black,MP3/AAC/AAC+/WMA player Predictive text input Organizer Voice memo,,,,,,,About 70 EUR,,,,1.30 W/kg (head)     0.38 W/kg (body),,,,,,,,500 entries,"40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",CIF videocall camera,,,,,,,,,Up to 400 h,,,Up to 3 h 50 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KE260,https://fdn2.gsmarena.com/vv/bigpic/lg-ke260.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, November",Discontinued,89 x 45 x 21.5 mm (3.50 x 1.77 x 0.85 in),100 g (3.53 oz),Mini-SIM,Downloadable wallpapers,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,microSD (dedicated slot),14MB,,LED flash,Yes,1.3 MP,,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion battery,Black,No,,,,MP3 player Predictive text input Organizer,,,About 110 EUR,,,,,,,,,,,,Yes,"40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email","Chequered Flag, Mini Game World + download","Yes, MIDP 2.0",,,,,,,,Class 10,Yes,Up to 200 h,,,Up to 3 h 30 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KE800,https://fdn2.gsmarena.com/vv/bigpic/lg-ke800.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, October",Discontinued,95 x 46 x 17.5 mm (3.74 x 1.81 x 0.69 in),95 g (3.35 oz),Mini-SIM,Touch-sensitive navigation keys with backlights Downloadable wallpapers,"TFT, 256K colors","2.0 inches, 30 x 40 mm, 12.4 cm2 (~28.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),60MB,,LED flash,QCIF,"2 MP, AF",,No,No,No,"2.0, A2DP",No,,FM radio,Proprietary,,Removable Li-Po 800 mAh battery,Black,No,,,,MP3/AAC/AAC+/MP4 player Predictive text input Organizer Voice memo,,,About 140 EUR,,,,,,,,,,,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email","Pump it up, Sdoku + download","Yes, MIDP 2.0",,,,,,,,Class 10,Yes,Up to 200 h,,,Up to 2 h 30 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KE820,https://fdn2.gsmarena.com/vv/bigpic/lg-ke820.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, October",Discontinued,95 x 52 x 9.9 mm (3.74 x 2.05 x 0.39 in),73 g (2.57 oz),Mini-SIM,Downloadable wallpapers,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~25.5% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,"microSD (dedicated slot), 128 MB included",16MB,,LED flash,Yes,2 MP,,No,No,No,"1.2, A2DP",No,,FM radio,Proprietary,,Removable Li-Ion 750 mAh battery,Black,No,,,,MP3 player Predictive text input Organizer Voice memo,,,About 110 EUR,,,,,,,,,,,,1000 entries,"40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,Class 10,Yes,Up to 250 h,,,Up to 2 h 20 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic ringtones, composer",,,
lg,LG KU800,https://fdn2.gsmarena.com/vv/bigpic/lg-ku800.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2006, September",Discontinued,94.6 x 45.6 x 17 mm (3.72 x 1.80 x 0.67 in),98 g (3.46 oz),Mini-SIM,Touch-sensitive navigation keys with backlights Downloadable wallpapers,"TFT, 65K colors","1.5 inches, 7.0 cm2 (~16.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~267 ppi density)",,,,,microSD (dedicated slot),64MB,,LED flash,Yes,2 MP,,No,No,No,"1.2, A2DP",No,,No,Proprietary,,Removable Li-Ion 1050 mAh battery,Black,"Streaming TV, video telephony MP3/AAC/MP4 player Predictive text input Organizer Voice memo",,,,,,,About 130 EUR,,,,,,,,,,,,500 entries,"40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes + download,"Yes, MIDP 2.0",Videocall camera,,,,,,,,,Up to 340 h,,,Up to 4 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,,
lg,LG L343i,https://fdn2.gsmarena.com/vv/bigpic/lg-l343i.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, August",Discontinued,89 x 47 x 21.9 mm (3.50 x 1.85 x 0.86 in),86 g (3.03 oz),Mini-SIM,"Second external OLED, 65K colors display (96 x 64 pixels)","TFT, 256K colors",,128 x 160 pixels,,,,,No,,,LED flash,Yes,VGA,,No,No,No,Yes,No,,No,,,Removable Li-Ion battery,Black,No,,,,Predictive text input Organizer Voice memo,,,,,,,,,,,,,,,"Yes, Photocall","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,Yes,No,Up to 200 h,,,,,,,iMode,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG U830,https://fdn2.gsmarena.com/vv/bigpic/lg-u830.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,HSPA,"2006, October",Discontinued,98 x 49 x 14.8 mm (3.86 x 1.93 x 0.58 in),93 g (3.28 oz),Mini-SIM,"Second external 256K colors, TFT display (128 x 160 pixels)","TFT, 256K colors","2.2 inches, 15.0 cm2 (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,No,180MB,,LED flash,Yes,2 MP,,Yes,No,No,"1.1, A2DP",No,,No,Proprietary,,Removable Li-Ion battery,Black,External music keys,,,,"Streaming TV, video telephony MP3/AAC/AAC+ player Predictive text input Photo editor Organizer Voice memo",,,About 160 EUR,,,,,,,,,,,,"Yes, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes + Java downloadable,"Yes, MIDP 2.0",VGA videocall camera,,,,,,,,,Up to 180 h,,,Up to 2 h,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KP200,https://fdn2.gsmarena.com/vv/bigpic/lg-kp200.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, June",Discontinued,86 x 45 x 20.1 mm (3.39 x 1.77 x 0.79 in),76 g (2.68 oz),Mini-SIM,"Second external STN, mono display (96 x 64 pixels)","TFT, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,No,8MB,,,No,VGA,,Yes,No,No,No,No,,FM radio,No,,Removable Li-Ion 830 mAh battery,"Pink, Black",No,,,,Predictive text input Organizer Voice memo,,,About 50 EUR,,,,,,,,,,,,"500 entries, Photocall","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email","Sudoku Puzzle, ZooZoo Club",Yes,,,,,,,,Yes,No,Up to 250 h,,,Up to 2 h 30 min,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG L600v,https://fdn2.gsmarena.com/vv/bigpic/lg-l600.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2006, October",Discontinued,93.7 x 49 x 18.8 mm (3.69 x 1.93 x 0.74 in),98 g (3.46 oz),Mini-SIM,"Second external 65K colors, OLED display (96 x 96 pixels)","TFT, 65K colors","2.0 inches, 12.6 cm2 (~27.4% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSD (dedicated slot),12MB,,,QCIF,1.3 MP,,Yes,No,No,1.2,No,,No,1.1,,Removable Li-Ion 800 mAh battery,Silver,No,,,,"Streaming TV, video telephony MP3/AAC/AAC+ player Predictive text input Photo editor Organizer Voice memo",,,,,,,,,,,,,,,"1000 entries, Photocall","100 dialed, 100 received, 100 missed calls","SMS, EMS, MMS, Email",Yes + Java downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 280 h,,,Up to 4 h,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG KP202,https://fdn2.gsmarena.com/vv/bigpic/lg-kp202.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, May",Discontinued,87 x 45 x 19.8 mm (3.43 x 1.77 x 0.78 in),78 g (2.75 oz),Mini-SIM,"Second external STN, mono display (96 x 64 pixels)","TFT, 65K colors","1.8 inches, 28 x 37 mm, 10.2 cm2 (~26.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,,,No,VGA,,No,No,No,No,No,,No,No,,Removable Li-Ion 830 mAh battery,Black,No,,,,Predictive text input Organizer Voice memo,,,About 70 EUR,,,,0.46 W/kg (head)     0.29 W/kg (body),,,,,,,,"Yes, Photocall","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes,Yes,,,,,,,,Yes,No,Up to 200 h,,,Up to 3 h,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG CU500,https://fdn2.gsmarena.com/vv/bigpic/lg-cu500.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 1.8 Mbps,"2006, July",Discontinued,96.5 x 49.5 x 19.3 mm (3.80 x 1.95 x 0.76 in),105 g (3.70 oz),Mini-SIM,"Second external TFT display, 65K colors (96 x 96 pixels)","TFT, 65K colors",,176 x 220 pixels,,,,,microSD (dedicated slot),,,rotating lens,Yes,1.3 MP,,"Yes, with stereo speakers",No,No,"1.1, A2DP",No,,No,Proprietary,,Removable Li-Po 1100 mAh battery,Black,No,,,,"Streaming TV, video telephony MP3/AAC/AAC+ player Predictive text input Photo editor Organizer Voice memo",,,About 70 EUR,,,,,,,,,,,,"500 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, MMS, Email, Instant Messaging",Yes + Java downloadable,"Yes, MIDP 2.0",,,,,,,,,,Up to 240 h,,,Up to 5 h,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG U400,https://fdn2.gsmarena.com/vv/bigpic/lg-u400.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2006, July",Discontinued,99.8 x 48 x 20.4 mm (3.93 x 1.89 x 0.80 in),114 g (4.02 oz),Mini-SIM,Downloadable wallpapers,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),,,,Yes,2 MP,,Yes,No,No,"2.0, A2DP",No,,No,Proprietary,,Removable Li-Ion battery,"Black, Silver",Video telephony MP3/AAC/WMA/MP4 player Predictive text input Organizer,,,,,,,,,,,,,,,,,,,"Yes, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",VGA videocall camera,,,,,,,,,,,,,,,,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG U310,https://fdn2.gsmarena.com/vv/bigpic/lg-u310.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2006, October",Discontinued,94 x 49 x 18.3 mm (3.70 x 1.93 x 0.72 in),89 g (3.14 oz),Mini-SIM,"Second external OLED, 65K colors display (96 x 96 pixels) Downloadable wallpapers","TFT, 256K colors","2.0 inches, 12.6 cm2 (~27.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSD (dedicated slot),,,180 deg rotating lens,QCIF,1.3 MP,,Yes,No,No,"1.1, A2DP",No,,No,Proprietary,,Removable Li-Ion battery,"Orange, Green, Chameleon",No,,,,Video telephony MP3/AAC/WMA/MP4 player Predictive text input Organizer,,,About 120 EUR,,,,,,,,,,,,"500 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,,,Up to 200 h,,,Up to 3 h 30 min,,,,WAP 2.0/xHTML,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,,
