Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,256GB 8GB RAM,Quad,Models,128GB 4GB RAM,Dual,64GB 4GB RAM,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,SAR,32GB 3GB RAM,32GB 2GB RAM,Protection,256GB 12GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Alert types,Languages,Clock,Alarm,16GB 2GB RAM,128GB 8GB RAM,64GB 6GB RAM,16GB 1GB RAM,4GB 512MB,Five,8GB 1GB RAM,32GB 4GB RAM,4GB 512MB RAM,16GB 3GB RAM 
nokia,Nokia 3555,https://fdn2.gsmarena.com/vv/bigpic/nokia-3555.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 1900 - American version,UMTS 1700 / 2100,External 1-inch FSTN monohrome display (98 x 65 pixels) 5-way scrolling,,,"Yes, 384 kbps","2007, November",Discontinued,99.6 x 44.3 x 20.5 mm (3.92 x 1.74 x 0.81 in),94 g (3.32 oz),,Mini-SIM,MP3/AAC/M4A/eAAC+ player  Organizer Stopwatch Predictive text input Voice dial/memo,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~23.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSDHC (dedicated slot),30MB,VGA,,128x96@12fps,,,,Yes,No,No,"2.0, A2DP",No,,No,Proprietary,,Removable Li-Ion 1020 mAh battery (BL-5C),,"Black, Blue, Gray",About 50 EUR,,,,,,,,,,,,,,1.20 W/kg (head)     0.72 W/kg (body),,,,,0.71 W/kg (head),,,,Up to 3 h,Up to 240 h,,,,"Yes, up to 1000 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + downloadable,"Yes, MIDP 2.1",,"WAP 2.0/xHTML, Adobe Flash Lite","Vibration; Downloadable polyphonic, MP3, video ringtones, AAC, eAAC+ ringtones",,,,,,,,,,,,,
nokia,Nokia 3120 classic,https://fdn2.gsmarena.com/vv/bigpic/nokia-3120cl.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 1900 - American version,UMTS 850 / 2100,MP3/MP4/AAC/AAC+/eAAC+ player Organizer Voice memo Predictive text input,,,"Yes, 384 kbps","2008, February. Released 2008, April",Discontinued,"111 x 45 x 13 mm, 60 cc (4.37 x 1.77 x 0.51 in)",85 g (3.00 oz),,Mini-SIM,,"TFT, 16M colors","2.0 inches, 12.4 cm2 (~24.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),24MB,2 MP,LED flash,480p (newest firmware only),VGA videocall camera,,,Yes,No,No,2.0,No,,Stereo FM radio,microUSB 2.0,,Removable Li-Ion 1000 mAh battery (BL-4U),,"Graphite, Plum/Powder White, Deep Red, Chestnut Brown",About 100 EUR,,,,,,,,,,,Voice 69dB / Noise 69dB / Ring 71dB,,,1.18 W/kg (head)     1.11 W/kg (body),,,,,0.69 W/kg (head),Noise -76.6dB / Crosstalk -73.9dB,,,Up to 3 h 30 min (2G) / 2 h 45 min (3G),Up to 290 h (2G) / 288 h (3G),,,,"Yes, 2000 entries","20 dialed, 20 received, 20 missed calls","SMS, MMS 1.2, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 7900 Crystal Prism,https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-crystal.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,No,UMTS 850 / 2100,UPnP technology MP3/AAC/eAAC+/WMA player Predictive text input Organizer Voice memo Living wallpaper Configurable keypad backlighting color,,,"Yes, 384 kbps","2008, January. Released 2008, June",Discontinued,"112 x 45 x 11.3 mm, 55 cc (4.41 x 1.77 x 0.44 in)",101 g (3.56 oz),,Mini-SIM,,"OLED, 16M colors","2.0 inches, 12.4 cm2 (~24.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,1GB,2 MP,LED flash,QCIF,,,,Yes,No,No,2.0,No,,No,microUSB,,Removable Li-Ion 850 mAh battery (BL-6P),,Black,About 170 EUR,,,,,,,,,,,,,,0.83 W/kg (head)     0.81 W/kg (body),,,,,0.93 W/kg (head),,,,Up to 3 h,Up to 240 h,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 2600 classic,https://fdn2.gsmarena.com/vv/bigpic/nokia-2600c.jpg,GSM,GSM 900 / 1800,5-way navigation key,,No,,,,"2008, January. Released 2008, March",Discontinued,"109.6 x 46.7 x 12 mm, 63.5 cc (4.31 x 1.84 x 0.47 in)",73.2 g (2.57 oz),,Mini-SIM,Organizer Voice memo Expense manager Predictive text input,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~19.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,No,10MB,VGA,,Yes,,,,Yes,No,No,2.0,No,,FM radio,No,,Removable Li-Ion 870 mAh battery (BL-5BT),,"Black, Orange, Blue, Beige",About 60 EUR,,,,,,,,,,,,,,1.43 W/kg (head)     0.75 W/kg (body),,,,,0.85 W/kg (head),,,,Up to 6 h,Up to 580 h,Yes,"Yes, DL only",,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 1209,https://fdn2.gsmarena.com/vv/bigpic/nokia-1209.jpg,GSM,GSM 900 / 1800,GSM 850 / 1900 - US version,,Dust-resistant keypad Flashlight,,,,"2008, January. Released 2008, August",Discontinued,"102 x 44.1 x 17.5 mm, 70.5 cc (4.02 x 1.74 x 0.69 in)",79.9 g (2.75 oz),,Mini-SIM,Organizer Stopwatch Predictive text input,"CSTN, 65K colors","1.4 inches, 27.6 x 21.8 mm, 6.3 cm2 (~14.1% screen-to-body ratio)","96 x 98 pixels, 1:1 ratio (~98 ppi density)",,,,,No,,,,,,,,Yes,No,No,No,No,,No,No,,Removable Li-Ion 700 mAh battery (BL-5CA),,"Blue, Gray",About 40 EUR,,,,,,,,,,,,,,,,,,,1.01 W/kg (head),,,,Up to 7 h,Up to 365 h,No,No,,Multiple phonebooks with up to 200 entries,"20 dialed, 20 received, 20 missed calls",SMS(up to 60),Yes,No,,No,Vibration; Downloadable polyphonic ringtones,80 languages,,,,,,,,,,,,
nokia,Nokia 3110 Evolve,https://fdn2.gsmarena.com/vv/bigpic/nokia-3110-evolve.gif,GSM,GSM 900 / 1800 / 1900,"5-way navigation key Downloadable wallpapers, screensavers",,No,,,,"2007, December. Released 2008",Discontinued,"108.5 x 45.7 x 15.6 mm, 72 cc (4.27 x 1.80 x 0.61 in)",87 g (3.07 oz),,Mini-SIM,MP3/MP4/AAC+/3gp/WMA player Organizer Voice memo Voice command Predictive text input Push to talk,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),9MB,1.3 MP,,Yes,,,,Yes,No,No,"2.0, A2DP",No,,Stereo FM radio,miniUSB,,Removable Li-Ion 1020 mAh battery (BL-5C),,Grey,About 100 EUR,,,,,,,,,,,,,,1.10 W/kg (head)     0.33 W/kg (body),,,,,0.96 W/kg (head),,Yes,,Up to 3 h 30 min,Up to 380 h,Class 10,Class 10,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,,,,,,,,,,,,
nokia,Nokia N82,https://fdn2.gsmarena.com/vv/bigpic/nokia-n82.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,"MP3/WMA/WAV/RA/AAC/M4A player MP4/H.264/RV/AVC player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice dial/memo TV-out Push to talk Predictive text input",HSDPA 2100,,,,HSPA,"2007, November. Released 2007, November",Discontinued,"112 x 50.2 x 17.3 mm, 90 cc (4.41 x 1.98 x 0.68 in)",114 g (4.02 oz),,Mini-SIM,,"TFT, 16M colors","2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.2, S60 rel. 3.1",,332 MHz Dual ARM 11,3D Graphics HW Accelerator,"microSDHC (dedicated slot), 2 GB included",100MB 128MB RAM,"5 MP, AF","Carl Zeiss optics, xenon flash",480p@30fps,CIF videocall camera,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g, UPnP technology","2.0, A2DP","Yes, with A-GPS; Nokia Maps",,Stereo FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1050 mAh battery (BP-6MT),,"Silver, Black",About 170 EUR,,,,,,,,,,,Voice 70dB / Noise 61dB / Ring 65dB,,,1.16 W/kg (head)     1.20 W/kg (body),,,,,1.07 W/kg (head),Noise -81.6dB / Crosstalk -69.3dB,,,Up to 4 h 20 min (2G) / 3 h 10 min (3G),Up to 225 h (2G) / 216 h (3G),,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 8800 Sapphire Arte,https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-sp-arte.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Sapphire gem stone on D-pad,UMTS 2100,No,,,"Yes, 384 kbps","2007, November. Released 2008, February",Discontinued,"109 x 45.6 x 14.6 mm, 65 cc (4.29 x 1.80 x 0.57 in)",150 g (5.29 oz),,Mini-SIM,MP3 player Voice memo Predictive text input Organizer,"OLED, 16M colors","2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,1GB,"3.15 MP, AF",,480p@15fps,,,,Yes,No,No,Yes,No,,No,"microUSB, USB On-The-Go",Accelerometer,Removable Li-Ion 1000 mAh battery (BL-4U),,Brown,About 720 EUR,,,,,,,,,,,,,,0.39 W/kg (head)     0.60 W/kg (body),,,Scratch-resistant glass,,0.34 W/kg (head),,,,Up to 3 h (2G) / 2 h 45 min (3G),Up to 300 h (2G) / 288 h (3G),,,,"1000 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + Downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, video ringtones ringtones",,,,,,,,,,,,,
nokia,Nokia 8800 Arte,https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-arte.gif,GSM / UMTS,GSM 900 / 1800 / 1900,No,UMTS 2100,MP3/AAC/eAAC player Voice memo Predictive text input Calculator,,,"Yes, 384 kbps","2007, November. Released 2007, December",Discontinued,"109 x 45.6 x 14.6 mm, 65 cc (4.29 x 1.80 x 0.57 in)",150 g (5.29 oz),,Mini-SIM,,"OLED, 16M colors","2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,1GB,"3.15 MP, AF",,480p@15fps,,,,Yes,No,No,2.0,No,,No,"microUSB, USB On-The-Go",Accelerometer,Removable Li-Ion 1000 mAh battery (BL-4U),,Black,About 610 EUR,,,,,,,,,,,Voice 66dB / Noise 66dB / Ring 66dB,,,,,,Scratch-resistant glass,,,,,,Up to 3 h,Up to 300 h,,,,"1000 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + Downloadable,"Yes, MIDP 2.1",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, video ringtones ringtones",,,,,,,,,,,,,
nokia,Nokia 6301,https://fdn2.gsmarena.com/vv/bigpic/nokia-6301.gif,GSM,GSM 900 / 1800 / 1900,"Downloadable wallpapers, screensavers",,No,,,,"2007, September. Released 2008, March",Discontinued,"106.8 x 43.8 x 13.1 mm, 55.6 cc (4.20 x 1.72 x 0.52 in)",93 g (3.28 oz),,Mini-SIM,Push to talk MP3/MP4/AAC/AAC+/eAAC+ player  Voice memo Voice command Predictive text input Organizer,"TFT, 16M colors","2.0 inches, 12.4 cm2 (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),30MB,2 MP,,QCIF,,,,Yes,No,"Wi-Fi 802.11 b/g, UMA technology",2.0,No,,Stereo FM radio,miniUSB,,Removable Li-Ion 860 mAh battery (BL-4C),,Cocoa,About 130 EUR,,,,,,,,,,,,,,0.71 W/kg (head)     0.55 W/kg (body),,,,,0.51 W/kg (head),,,,Up to 3 h 30 min,Up to 310 h,Class 10,Class 10,,"1000 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Instant Messaging",Yes  + Downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, Adobe Flash Lite","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia E51,https://fdn2.gsmarena.com/vv/bigpic/nokia-e51.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Five-way scroll key Downloadable themes,HSDPA 850 / 2100,No,,,HSPA 3.6/0.384 Mbps,"2007, September. Released 2007, November",Discontinued,"114.8 x 46 x 12 mm, 61 cc (4.52 x 1.81 x 0.47 in)",100 g (3.53 oz),,Mini-SIM,"Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) incl. MS Office 2007 support via free update Predictive text input Voice command/memo Organizer","TFT, 16M colors","2.0 inches, 12.4 cm2 (~23.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","Symbian OS 9.2, Series 60 v3.1 UI",,369 MHz ARM 11,,microSDHC (dedicated slot),130MB 96MB RAM,2 MP,,320p@15fps,,,,Yes,No,"Wi-Fi 802.11b/g, VoIP over WLAN","2.0, A2DP",No,,FM radio,miniUSB 2.0,,Removable Li-Ion 1050 mAh battery ( BP-6MT),,"Black, Silver",About 120 EUR,,,,,,,,,,,Voice 67dB / Noise 65dB / Ring 71dB,,,1.38 W/kg (head)     0.75 W/kg (body),,,,,1.47 W/kg (head),Noise -76.4dB / Crosstalk -74.8dB,Yes,,Up to 4 h 20 min,Up to 310 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia E51 camera-free,https://fdn2.gsmarena.com/vv/bigpic/nokia-e51-camera-free.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Five-way scroll key Downloadable themes,HSDPA 850 / 2100,No,,,HSPA 3.6/0.384 Mbps,"2008, February. Released 2008, Q2",Discontinued,"114.8 x 46 x 12 mm, 61 cc (4.52 x 1.81 x 0.47 in)",100 g (3.53 oz),,Mini-SIM,Push to talk WMV/RV/MP4/3GP player - MP3/WMA/WAV/RA/AAC/M4A player - Document viewer Predictive text input - Voice command/memo - Organizer - Nokia Intellisync Wireless Email - Exchange mail,"TFT, 16M colors","2.0 inches, 12.4 cm2 (~23.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","Symbian OS 9.2, Series 60 v3.1 UI",,369 MHz ARM 11,,microSDHC (dedicated slot),130MB 96MB RAM,,,,,,,Yes,No,"Wi-Fi 802.11b/g, VoIP over WLAN","2.0, A2DP",No,,FM radio,miniUSB 2.0,,Removable Li-Ion 1050 mAh battery ( BP-6MT),,"Black, Silver",About 130 EUR,,,,,,,,,,,,,,1.47 W/kg (head)     0.75 W/kg (body),,,,,1.38 W/kg (head),,Yes,,Up to 4 h 20 min,Up to 310 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 6263,https://fdn2.gsmarena.com/vv/bigpic/nokia-6263.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,"Second external TFT display, 256K colors (128 x 160 pixels) Downloadable screensavers,  wallpapers",UMTS 1700 / 2100,No,,,"Yes, 384 kbps","2007, December. Released 2007, December",Discontinued,94.5 x 47.7 x 21.5 mm (3.72 x 1.88 x 0.85 in),105 g (3.70 oz),,Mini-SIM,MP3/AAC/M4A/eAAC+ player  Predictive text input Organizer Voice dial/memo,"TFT, 16M colors","2.2 inches, 15.0 cm2 (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),,1.3 MP,LED flash,Yes,,,,Yes,No,No,"2.0, A2DP",No,,Stereo FM radio,miniUSB 2.0,,Removable Li-Ion battery,,Black,About 70 EUR,,,,,,,,,,,,,,0.43 W/kg (head)     0.60 W/kg (body),,,,,0.31 W/kg (head),,,,3 h (3G),288 h (3G),,,,"Yes, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Instant Messaging",Yes  + downloadable,"Yes, MIDP 2.1",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia N81 8GB,https://fdn2.gsmarena.com/vv/bigpic/nokia-n81-8gb.gif,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,Touch-sensitive Navi wheel,UMTS 2100,WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Push to talk  Voice dial/memo Organizer,,,"Yes, 384 kbps","2007, August. Released 2007, October",Discontinued,"102 x 50 x 17.9 mm, 86 cc (4.02 x 1.97 x 0.70 in)",140 g (4.94 oz),,Mini-SIM,,"TFT, 16M colors","2.4 inches, 17.8 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.2, Series 60 v3.1 UI",,369 MHz ARM 11,,No,8GB 96MB RAM,2 MP,LED flash,320p@15fps,CIF videocall camera,,,Yes,Yes,Wi-Fi 802.11b/g with UPnP,"2.0, A2DP",No,,Stereo FM radio,microUSB 2.0,,Removable Li-Po 1050 mAh battery (BT-6MT),,Cocoa brown,About 200 EUR,,,,,,,,,,,Voice 68dB / Noise 67dB / Ring 75dB,,,0.81 W/kg (head)     0.60 W/kg (body),,,,,0.73 W/kg (head),Noise -86.6dB / Crosstalk -69.9dB,,,Up to 4 h (2G) / 3 h (3G),Up to 410 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia N81,https://fdn2.gsmarena.com/vv/bigpic/nokia-n81.gif,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,Touch-sensitive Navi wheel,UMTS 2100,MP3/AAC/MP4 player Predictive text input Push to talk  Voice dial/memo Organizer,,,"Yes, 384 kbps","2007, August. Released 2007, November",Discontinued,"102 x 50 x 17.9 mm, 86 cc (4.02 x 1.97 x 0.70 in)",140 g (4.94 oz),,Mini-SIM,,"TFT, 16M colors","2.4 inches, 17.8 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.2, Series 60 v3.1 UI",,369 MHz ARM 11,,"microSDHC (dedicated slot), 2 GB included",12MB 96MB RAM,2 MP,LED flash,320p@15fps,CIF videocall camera,,,Yes,Yes,Wi-Fi 802.11b/g with UPnP,"2.0, A2DP",No,,Stereo FM radio,microUSB 2.0,,Removable Li-Po 1050 mAh battery (BT-6MT),,"Cobalt blue, Graphite grey",About 200 EUR,,,,,,,,,,,,,,0.73 W/kg (head)     0.60 W/kg (body),,,,,0.81 W/kg (head),,,,Up to 4 h (2G) / 3 h (3G),Up to 410 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia N95 8GB,https://fdn2.gsmarena.com/vv/bigpic/nokia-n95-8gb.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,HSDPA 2100,Dual slide design,,,HSPA,"2007, August. Released 2007, October",Discontinued,"99 x 53 x 21 mm, 96 cc (3.90 x 2.09 x 0.83 in)",128 g (4.52 oz),,Mini-SIM,"WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player TV-out Organizer Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Push to talk  Voice dial/memo","TFT, 16M colors","2.8 inches, 24.3 cm2 (~46.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","Symbian OS 9.2, S60 rel. 3.1",,332 MHz Dual ARM 11,3D Graphics HW Accelerator,No,8GB 128MB RAM,"5 MP, AF","Carl Zeiss optics, LED flash",480p@30fps,QVGA videocall camera,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g, UPnP technology","2.0, A2DP","Yes, with A-GPS; Nokia Maps",,Stereo FM radio,miniUSB 2.0,Accelerometer,Removable Li-Ion 1200 mAh battery (BL-6F),,Black,About 230 EUR,,,,,,,,,,,Voice 75dB / Noise 66dB / Ring 70dB,,,0.05 W/kg (head)     0.76 W/kg (body),,,,,0.79 W/kg (head),Noise -77.1dB / Crosstalk -68.5dB,Yes,,Up to 6 h,Up to 280 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 5610 XpressMusic,https://fdn2.gsmarena.com/vv/bigpic/nokia-5610.gif,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 1900 - American version,UMTS 850 / 2100,NaviSlide navigation key Downloadable themes,,,"Yes, 384 kbps","2007, August. Released 2007, October",Discontinued,"98.5 x 48.5 x 17 mm, 75 cc (3.88 x 1.91 x 0.67 in)",111 g (3.92 oz),,Mini-SIM,MP3/MP4/AAC/eAAc/WMA player Nokia sensor World Clock II Converter II Predictive text input Stopwatch Voice memo/commands,"TFT, 16M colors","2.2 inches, 15.0 cm2 (~31.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),20MB,"3.15 MP, AF",LED flash,480p@15fps,VGA videocall camera,,,Yes,No,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 900 mAh battery (BP-5M),,"Red, Blue",About 110 EUR,,,,,,,,,,,,,,1.13 W/kg (head)     0.81 W/kg (body),,,,,1.25 W/kg (head),,,,Up to 6h,Up to 320h,,,,"2000 entries, Photocall",Yes,"SMS, MMS, Email, Instant Messaging","Snake II, Rally 3D, Music Guess, Towerbloxx","Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML (Opera mini)","Vibration; Downloadable polyphonic, MP3, MP4, WMA, AAC, video tones ringtones",,,,,,,,,,,,,
nokia,Nokia 5310 XpressMusic,https://fdn2.gsmarena.com/vv/bigpic/nokia-5310.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Downloadable themes,,,,"2007, August. Released 2007, October",Discontinued,"103.8 x 44.7 x 9.9 mm, 44.8 cc (4.09 x 1.76 x 0.39 in)",71 g (2.50 oz),,Mini-SIM,MP3/MP4/AAC/eAAc/WMA player Nokia sensor Nokia mobile search World Clock II Converter II Predictive text input Stopwatch Voice memo/commands,"TFT, 16M colors","2.1 inches, 31.5 x 41.5 mm, 13.7 cm2 (~29.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)",,,,,microSDHC (dedicated slot),30MB,2 MP,,QCIF,,,,Yes,Yes,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 860 mAh battery (BL-4CT),,"Red, Blue, Pink, Black",About 100 EUR,,,,,,,,,,,Voice 64dB / Noise 62dB / Ring 75dB,,,1.25 W/kg (head)     1.04 W/kg (body),,,,,0.98 W/kg (head),Noise -94.4dB / Crosstalk -73.8dB,,,Up to 5 h 20 min,Up to 300 h,Class 32,"Class 32,  up to 177 kbits",,"2000 entries, Photocall",Yes,"SMS, MMS, Email, Instant Messaging","Snake II, Music Guess, Towerbloxx","Yes, MIDP 2.1",,"WAP 2.0/xHTML, HTML (Opera mini)","Vibration; Downloadable polyphonic, MP3, MP4, WMA, AAC, video tones ringtones",,,,,,,,,,,,,
nokia,Nokia 6555,https://fdn2.gsmarena.com/vv/bigpic/nokia-6555.gif,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 1900 - American version,UMTS 850 / 2100,Second external display 256K colors (128 x 160 pixels),,,"Yes, 384 kbps","2007, August",Discontinued,"99.6 x 44.3 x 19.6 mm, 67.6 cc (3.92 x 1.74 x 0.77 in)",97 g (3.42 oz),,Mini-SIM,MP3/AAC/eAAC+/WMA player Video player Predictive text input Organizer Voice memo Flight mode,"TFT, 16M colors","2.0 inches, 12.4 cm2 (~28.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),30MB,1.23 MP,,QCIF@15fps,,,,Yes,No,No,"2.0, A2DP",No,,No,microUSB 2.0,,Removable Li-Ion 1020 mAh battery (BL-5C),,"Black, Red, Silver, Beige",About 80 EUR,,,,,,,,,,,,,,1.25 W/kg (head)     0.88 W/kg (body),,,,,0.81 W/kg (head),,,,Up to 6 h 30 min (2G) / 3 h 14 min (3G),Up to 300 h (2G) / 264 h (3G),,,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + downloadable,"Yes, MIDP 2.1",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 7900 Prism,https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-prism.gif,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,No,UMTS 850 / 2100,UPnP technology MP3/AAC/eAAC+/WMA player Predictive text input Organizer Voice memo Living wallpaper Configurable keypad backlighting color,,,"Yes, 384 kbps","2007, August. Released 2007, November",Discontinued,"112 x 45 x 11.3 mm, 55 cc (4.41 x 1.77 x 0.44 in)",101 g (3.56 oz),,Mini-SIM,,"OLED, 16M colors","2.0 inches, 12.4 cm2 (~24.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,1GB,2 MP,LED flash,QCIF,,,,Yes,No,No,2.0,No,,No,microUSB,,Removable Li-Ion 850 mAh battery (BL-6P),,Black,About 170 EUR,,,,,,,,,,,Voice 66dB / Noise 66dB / Ring 69dB,,,0.83 W/kg (head)     0.81 W/kg (body),,,,,0.93 W/kg (head),,,,Up to 3 h,Up to 240 h,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes  + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
