Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Video,,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Type_1,Stand-by,Talk time,Colors,SAR EU,Features,Single_1,Video_1,Music play,3G bands,Speed,Price,Keyboard,Phonebook,Call records,Messaging,Games,Java,SAR,_1_1,Browser,Protection,Camera,Loudspeaker_1,Audio quality,Display,Battery life,Models,Infrared port,Alert types,Clock,Alarm 
sony_ericsson,Sony Ericsson K810,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k810.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2007, February",Discontinued,106 x 48 x 17 mm (4.17 x 1.89 x 0.67 in),103 g (3.63 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,"Memory Stick Micro (M2), up to 2 GB, 128 MB included",64MB,"3.15 MP, AF",QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor Organizer Voice memo/dial,Removable Li-Po 950 mAh battery (BST-33),Up to 400 h,Up to 10 h,"Noble Blue, Golden Ivory, Pulse Red",1.31 W/kg (head),xenon flash,Videocall camera,,,UMTS 2100,"Yes, 384 kbps",About 130 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,,"WAP 2.0/HTML (NetFront), RSS reader",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W610,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w610.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Yes,"2007, February",Discontinued,102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in),95 g (3.35 oz),Mini-SIM,"TFD, 256K colors","1.96 inches, 12.1 cm2 (~25.8% screen-to-body ratio)",176 x 220 pixels (~144 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB, 512 MB included",64MB,"2 MP, AF",Yes,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Po 950 mAh battery (BST-33),Up to 350 h,Up to 7 h,"Plush Orange, Satin Black",1.31 W/kg (head),LED flash,,,,,,About 100 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",1.38 W/kg (head)     0.77 W/kg (body),Walkman player 2.0 TrackID music recognition Predictive text input Photo editor Organizer Voice memo/dial,"WAP 2.0/HTML (NetFront), RSS reader",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K550,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k550.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Yes,"2007, February",Discontinued,102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in),85 g (3.00 oz),Mini-SIM,"TFD, 256K colors","1.9 inches, 11.4 cm2 (~24.2% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",77MB,"2 MP, AF",QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Po 950 mAh battery (BST-33),Up to 350 h,Up to 7 h,"Jet Black, Pearl White, Plum Ruby, Sophisticated Silver",1.25 W/kg (head),LED flash,,,,,,About 70 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",1.37 W/kg (head)     0.87 W/kg (body),MP3/AAC/MP4 player TrackID music recognition Predictive text input Adobe Photoshop Album Organizer Voice memo/dial,"WAP 2.0/xHTML, HTML(NetFront)",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K220,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k220.gif,GSM,GSM 900 / 1800,Class 8,No,"2007, February",Discontinued,103 x 46 x 16.7 mm (4.06 x 1.81 x 0.66 in),82 g (2.89 oz),Mini-SIM,"CSTN, 65K colors","1.6 inches, 8.3 cm2 (~17.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,2MB,VGA,No,Wallpapers,Yes,No,No,No,No,"Stereo FM radio, RDS",No,,No,Removable Li-Po 900 mAh battery (BST-37),Up to 300 h,Up to 8 h,"Frost White, Ocean Blue",0.90 W/kg (head),,,,,,,About 50 EUR,,300 entries,"20 received, dialed and missed calls","SMS, EMS, MMS",Yes,No,,Slide show Full screen viewer Predictive text input Stopwatch Timer,WAP 1.2.1,,,,,,,,Yes,Vibration; Downloadable polyphonic ringtones,,
sony_ericsson,Sony Ericsson K205,https://fdn2.gsmarena.com/vv/bigpic/se-k205.jpg,GSM,GSM 850 / 1900,Yes,No,"2007, December",Discontinued,103 x 46 x 17 mm (4.06 x 1.81 x 0.67 in),82 g (2.89 oz),Mini-SIM,"CSTN, 65K colors","1.6 inches, 8.3 cm2 (~17.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,,VGA,No,Wallpapers,Yes,No,No,No,No,No,Proprietary,,No,Removable Li-Ion battery,Up to 300 h,Up to 7 h,"White, Black",,,,,,,,,,Yes,"20 received, dialed and missed calls","SMS, MMS, Email",Yes,No,1.08 W/kg (head)     0.44 W/kg (body),Organizer Stopwatch Timer  Predictive text input,WAP 2.0/xHTML,,,,,,,,Yes,Vibration; Downloadable polyphonic ringtones,,
sony_ericsson,Sony Ericsson K200,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k200.gif,GSM,GSM 900 / 1800 - K200i,Class 8,No,"2007, February",Discontinued,103 x 46 x 16.7 mm (4.06 x 1.81 x 0.66 in),82 g (2.89 oz),Mini-SIM,"STN, 65K colors","1.6 inches, 8.3 cm2 (~17.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,2MB,VGA,No,GSM 850 / 1900 - K200a,Yes,No,No,No,No,No,No,,Wallpapers,Removable Li-Po 900 mAh battery (BST-37),Up to 300 h,Up to 8 h,"Metallic Black, Light Champagne",,,,,,,,About 40 EUR,,300 entries,"20 received, dialed and missed calls","SMS, EMS, MMS",3 embedded,No,1.05 W/kg (head)     0.50 W/kg (body),Predictive text input Slide show Full screen viewer Stopwatch Timer,WAP 1.2.1,,,,,,,,Yes,Vibration; Downloadable polyphonic ringtones,,
sony_ericsson,Sony Ericsson J120,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j120.gif,GSM,GSM 900 / 1800,No,No,"2007, February",Discontinued,99 x 44 x 17 mm (3.90 x 1.73 x 0.67 in),75 g (2.65 oz),Mini-SIM,"STN, 65K colors","1.36 inches, 5.5 cm2 (~12.6% screen-to-body ratio)","96 x 64 pixels, 3:2 ratio (~85 ppi density)",,,,,No,,,,"Wallpapers, themes",Yes,No,No,No,No,"Stereo FM radio, RDS",No,,No,Removable Li-Ion battery,Up to 400 h,Up to 9 h,Night Black,0.99 W/kg (head),,,,,,,About 40 EUR,,200 entries,"10 dialed, 20 received and missed calls",SMS,Yes,No,,Predictive text input Calculator Reminder,No,,,,,,,,,Vibration; Polyphonic(16) ringtones,,
sony_ericsson,Sony Ericsson J110,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j110.gif,GSM,GSM 900 / 1800 - J110i,No,No,"2007, February",Discontinued,99 x 44 x 17 mm (3.90 x 1.73 x 0.67 in),79 g (2.79 oz),Mini-SIM,"STN, 65K colors","1.36 inches, 5.5 cm2 (~12.6% screen-to-body ratio)","96 x 64 pixels, 3:2 ratio (~85 ppi density)",,,,,No,,,,GSM 850 / 1900 - J110a,Yes,No,No,No,No,No,,,"Wallpapers, themes",Removable Li-Ion battery,Up to 400 h,Up to 9 h,"Smooth Grey, Soft Cream, Precious Purple",1.24 W/kg (head),,,,,,,About 50 EUR,,200 entries,"10 dialed, 20 received and missed calls","SMS, EMS",Yes,No,,Predictive text input Calculator Reminder,No,,,,,,,,,Vibration; Downloadable polyphonic ringtones,,
sony_ericsson,Sony Ericsson K550im,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k550im.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Yes,"2007, February",Discontinued,102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in),85 g (3.00 oz),Mini-SIM,"TFD, 256K colors","1.9 inches, 11.4 cm2 (~24.2% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",77MB,"2 MP, AF",QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Po 950 mAh battery (BST-33),Up to 350 h,Up to 7 h,Jet Black,,LED flash,,,,,,About 110 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, iMMS, iEmail, Instant Messaging",Yes + downloadable,"Yes, DoJa",1.17 W/kg (head)     0.74 W/kg (body),MP3/AAC/MP4 player Predictive text input Adobe Photoshop Album Organizer Voice memo/dial,i-mode,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W888,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w888.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2007, February",Discontinued,103 x 46.5 x 9.5 mm (4.06 x 1.83 x 0.37 in),72 g (2.54 oz),Mini-SIM,"TFT, 256K colors","1.8 inches, 10.0 cm2 (~20.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~222 ppi density)",,,,,"Memory Stick Micro (M2), up to 4 GB, 1 GB included",10MB,2 MP,QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,No,2.0,,No,Removable Li-Ion battery,Up to 425 h,Up to 6 h 30 min,"Flame Black, Steel Silver",,,,,,,,About 130 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",1.47 W/kg (head)     0.90 W/kg (body),Walkman player 2.0 Chinese input method  TrackID music recognition Predictive text input Photo editor Organizer Voice memo/dial,"WAP 2.0/HTML (NetFront), RSS reader",,,,,,,,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W200,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w200.gif,GSM,GSM 900 / 1800 / 1900 - W200i,Class 10,No,"2007, January",Discontinued,101 x 44 x 18 mm (3.98 x 1.73 x 0.71 in),85 g (3.00 oz),Mini-SIM,"UBC, 65K colors","1.8 inches, 10.2 cm2 (~22.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",27MB,VGA,Yes,GSM 850 / 1800 / 1900 - W200a,Yes,No,No,No,No,"Stereo FM radio, RDS",Proprietary,,"Wallpapers, screensavers",Removable Li-Ion battery,Up to 300 h,Up to 7 h,"Rythm Black, Pulse White, Grey, Sweet Pink, Aquatic White, Mono Blue",0.81 W/kg (head),,,,,,,About 50 EUR,,"Yes, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",0.87 W/kg (head)     0.61 W/kg (body),Walkman Media Player 1.0 Predictive text input Photo editor Organizer Voice memo,"WAP 2.0/xHTML, HTML(NetFront), RSS feeds",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z310,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z310.gif,GSM,GSM 900 / 1800 / 1900 - Z310i,Class 10,Yes,"2006, December",Discontinued,87 x 46 x 24.5 mm (3.43 x 1.81 x 0.96 in),90 g (3.17 oz),Mini-SIM,"STN, 65K colors",,128 x 160 pixels,,,,,No,14MB,VGA,No,GSM 850 / 1800 / 1900 - Z310a,Yes,No,No,Yes,No,No,Proprietary,,"Second external mono display (96 x 64 pixels) Reflective exterior surface Wallpapers, screensavers",Removable Li-Ion 780 mAh battery (BST-36),Up to 300 h,Up to 7 h,"Jetset Black, Lush Pink, Brush Bronze",,,,,,,,About 80 EUR,,"1000 x 27 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,Predictive text input Photo editor Organizer Voice memo,"WAP 2.0/xHTML, HTML(NetFront), RSS feeds",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W830,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w830.gif,GSM,GSM 900 / 1800 / 1900,Class 10,Class 10,"2006, September",Discontinued,98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in),116 g (4.09 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 30 x 40 mm, 12.4 cm2 (~26.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,"Memory Stick Duo Pro, 1 GB included",16MB,2 MP,Yes,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",Proprietary,,No,Removable Li-Po 900 mAh battery,Up to 350 h,Up to 7 h,"Precious Black, Golden White",,LED flash,,,,,,About 160 EUR,,"1000 contacts, Photo call","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,TrackID music recognition  Walkman 2.0 player  Predictive text input Organizer Voice memo Exchangeable covers,"WAP 2.0/HTML(NetFront), RSS feeds",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K320,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k320.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2006, September",Discontinued,101 x 44 x 18 mm (3.98 x 1.73 x 0.71 in),82 g (2.89 oz),Mini-SIM,"UBC, 65K colors","1.7 inches, 28 x 34 mm, 9.1 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),,,,,No,15MB,VGA,QCIF,"Wallpapers, screensavers",Yes,No,No,2.0,No,No,Proprietary,,No,Removable Li-Ion 750 mAh battery (BST-36),Up to 360 h,Up to 7 h,"Light Brown, Graphite Grey, Misty Silver",,,,,,,,About 50 EUR,,"1000 entries, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,MP3/AAC/MP4 player Predictive text input Photo editor Organizer Voice memo Exchangeable Style-Up covers,"WAP 2.0/xHTML, HTML(NetFront)",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z558,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z558.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2006, September",Discontinued,87.5 x 45.5 x 20.5 mm (3.44 x 1.79 x 0.81 in),93 g (3.28 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","1.9 inches, 11.4 cm2 (~28.5% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",18MB,1.3 MP,QCIF,"Handwriting recognition  Second external STN, mono display (128 x 36 pixels) Wallpapers, screensavers",Yes,No,No,Yes,No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Ion battery,Up to 320 h,Up to 5 h 15 min,"Sterling Black, Pearl Copper",,,,,,,,About 120 EUR,,"1000 entries, Photocall","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"Push to talk Media player (MP3, 3GP, MP4) Predictive text input Photo editor Organizer Voice memo","WAP 2.0/HTML (NetFront),  RSS reader",,,,,,,,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z610,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z610.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2006, August",Discontinued,94.5 x 49 x 20 mm (3.72 x 1.93 x 0.79 in),110 g (3.88 oz),Mini-SIM,"TFD, 256K colors",,176 x 220 pixels,,,,,"Memory Stick Micro (M2), up to 2 GB",16MB,2 MP,Yes,"Second external OLED display (128 x 36 pixels) Reflective exterior surface  Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,No,2.0,,MP3/AAC/AAC+/eAAC+ player Predictive text input Photo editor Organizer Voice memo,Removable Li-Ion 950 mAh battery (BST-33),Up to 400 h (2G) / Up to 400 h (3G),Up to 7 h (2G) / Up to 2 h 30 min (3G),"Luster Black, Airy Blue, Rose Pink",,,Videocall camera,,,UMTS 2100,"Yes, 384 kbps",About 110 EUR,,"1000 x 27 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,,"WAP 2.0/xHTML, HTML(NetFront), RSS feeds",,,,,,,,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K618,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k618.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2006, August",Discontinued,102 x 45.2 x 16.9 mm (4.02 x 1.78 x 0.67 in),89 g (3.14 oz),Mini-SIM,"TFT, 256K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~24.6% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",16MB,2 MP,QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,No,2.0,,MP3/AAC/AAC+/eAAC+ player Video telephony Predictive text input Photo editor Organizer Voice memo,Removable Li-Ion battery,Up to 350 h (2G) / Up to 350 h (3G),Up to 7 h (2G) / Up to 2 h 30 min (3G),"Vibrant Black, Bright White",,,VGA videocall camera,,,UMTS 2100,"Yes, 384 kbps",About 110 EUR,,"Yes, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,,"WAP 2.0/xHTML, HTML(NetFront), RSS feeds",,,,,,,,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W850,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w850.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2006, May. Released 2006, September",Discontinued,98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in),116 g (4.09 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 30 x 40 mm, 12.4 cm2 (~26.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,"Memory Stick Duo Pro, up to 4 GB",16MB,2 MP,QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",Proprietary,,TrackID music recognition  Walkman 2.0 player  Predictive text input Organizer Voice memo,Removable Li-Po 950 mAh battery (BST-33),Up to 350 h (2G) / Up to 350 h (3G),Up to 7 h (2G) / Up to 2 h 30 min (3G),"Precious Black, Golden White",,LED flash,Videocall camera,,,UMTS 2100,"Yes, 384 kbps",About 200 EUR,,"1000 contacts, Photo call","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,,"WAP 2.0/HTML(NetFront), RSS feeds",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W710,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w710.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2006, May",Discontinued,88 x 48 x 24.5 mm (3.46 x 1.89 x 0.96 in),101 g (3.56 oz),Mini-SIM,"TFT, 256K colors","1.9 inches, 31 x 38 mm, 11.4 cm2 (~26.9% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB, 512 MB included",10MB,2 MP,QCIF,"Second external orange on black monochrome STN display (128 x 128 pixels) Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Po 900 mAh battery (BST-37),Up to 350 h,Up to 10 h,"Performance Graphite, Hatha Violet",0.93 W/kg (head),,,,,,,About 130 EUR,,"1000 contacts, Photo call","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,Motion sensor Fitness applications MP3/AAC player Push to talk Predictive text input Photo editor Organizer Voice memo,"WAP 2.0/HTML(NetFront), RSS reader",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z710,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z710.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2006, May",Discontinued,88 x 48 x 24.5 mm (3.46 x 1.89 x 0.96 in),101 g (3.56 oz),Mini-SIM,"TFT, 256K colors","1.9 inches, 31 x 38 mm, 11.4 cm2 (~26.9% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB, 64 MB included",10MB,2 MP,Yes,"Second external white on blue monochrome 1.5-inch STN display (128 x 128 pixels) Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Po 900 mAh battery (BST-37),Up to 350 h,Up to 10 h,"Twilight Black, Metallic Sand",0.87 W/kg (head),,,,,,,About 130 EUR,,"1000 entries, Photo call","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,MP3/AAC player Push to talk Predictive text input Photo editor Organizer Voice memo,"WAP 2.0/HTML(NetFront), RSS reader",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z550,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z550.gif,GSM,GSM 900 / 1800 / 1900 - Z550i,Class 10,No,"2006, May",Discontinued,87.5 x 45.4 x 20 mm (3.44 x 1.79 x 0.79 in),93 g (3.28 oz),Mini-SIM,"TFT, 256K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~28.6% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,"Memory Stick Micro (M2), up to 2 GB",25MB,1.3 MP,QCIF,GSM 850 / 1800 / 1900 - Z550a,Yes,No,No,Yes,No,"Stereo FM radio, RDS",Proprietary,,"Second external STN, mono display (128 x 36 pixels) Wallpapers, screensavers",Removable Li-Ion 750 mAh battery,Up to 320 h,Up to 5 h,"Sterling Black, Pearl Copper",1.24 W/kg (head),,,,,,,About 110 EUR,,"1000 entries, Photocall","30 received, dialed and missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"Push to talk Media player (MP3, 3GP, AAC, MP4) Predictive text input Photo editor Organizer Voice memo","WAP 2.0/HTML (NetFront), RSS reader",,,,,,,,,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson W700,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w700.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2006, April",Discontinued,100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in),99 g (3.49 oz),Mini-SIM,"TFT, 256K colors","1.8 inches, 28 x 35 mm, 10.2 cm2 (~22.2% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,"Memory Stick Duo Pro, up to 4 GB, 256 MB included",34MB,2 MP,Yes,"Wallpapers, screensavers",Yes,No,No,2.0,No,"Stereo FM radio, RDS",2.0,,No,Removable Li-Ion battery,Up to 400 h,Up to 9 h,Titanium Gold,,LED flash,,,,,,About 130 EUR,,"500 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,MP3/AAC player Video player Predictive text input Photo editor Organizer Voice memo SyncML,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z525,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z525.gif,GSM,GSM 900 / 1800 / 1900 - Z525i,Class 10,No,"2006, April",Discontinued,83 x 46 x 24 mm (3.27 x 1.81 x 0.94 in),94 g (3.32 oz),Mini-SIM,"TFT, 65K colors","1.8 inches, 29 x 35 mm, 10.2 cm2 (~26.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,12MB,VGA,Yes,GSM 850 / 1800 / 1900 - Z525a,Yes,No,No,2.0,No,No,Proprietary,,"Second external CSTN display  4096 colors (101 x 80 pixels) Wallpapers, screensavers",Removable Li-Ion battery,Up to 320 h,Up to 5 h,New Blue,,,,,,,,About 90 EUR,,"500 x 8 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",1.47 W/kg (head)     0.70 W/kg (body),Push-to-talk MP3/AAC/MP4 player Photo editor Exchangeable covers Organizer SyncML,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K800,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k800.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2006, February. Released 2006, June",Discontinued,105 x 47 x 22 mm (4.13 x 1.85 x 0.87 in),115 g (4.06 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 30 x 40 mm, 12.4 cm2 (~25.1% screen-to-body ratio)","240 x 320 pixels, 2.0 inch, 4:3 ratio (~200 ppi density)",,,,,"Memory Stick Micro (M2), up to 2 GB",64MB,"3.15 MP, AF",QCIF,"Wallpapers, screensavers",Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,MP3/AAC/MP4 player Predictive text input Photo editor Organizer Voice memo/dial,Removable Li-Po 900 mAh battery (BST-33),Up to 350 h (2G) / Up to 350 h (3G),Up to 7 h (2G) / Up to 2 h 30 min (3G),"Velvet Black, Allure Brown",,xenon flash,VGA videocall camera,,,UMTS 2100,"Yes, 384 kbps",About 150 EUR,,"1000 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, MMS, Email, Instant Messaging","FotoQuestFishing, MiniGolf + downloadable","Yes, MIDP 2.0",,,"WAP 2.0/xHTML, HTML(NetFront)",,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
