Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser 
zte,ZTE Quartz,https://fdn2.gsmarena.com/vv/bigpic/zte-quartz-r.jpg,GSM / HSPA,GSM 850 / 1900,IP67 dust/water resistant (up to 1m for 30 mins),HSDPA 850 / 1700(AWS) / 1900 / 2100,,,HSPA,"2017, April","Available. Released 2017, April",45.7 x 45.7 x 14.5 mm (1.80 x 1.80 x 0.57 in),89 g (3.14 oz),"Glass front (Gorilla Glass 3), stainless steel frame",Nano-SIM,"AMOLED capacitive touchscreen, 16M colors","1.4 inches, 6.3 cm2 (~30.3% screen-to-body ratio)","400 x 400 pixels, 1:1 ratio (~404 ppi density)",eMMC 4.5,"Android Wear 2.0, upgradable to 2.1",Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,No,4GB 768MB RAM,,,,,,,Yes,No,MP3 player Photo viewer Voice dial/commands,Wi-Fi 802.11 b/g/n,"4.1, LE","Yes, with A-GPS",,No,No,"Accelerometer, gyro, barometer","Li-Ion 500 mAh, non-removable",,Silver,,About 200 EUR,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,Up to 24 h (mixed usage),,,,,,,,,,,,,,
zte,ZTE nubia N2,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-n2.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, March","Available. Released 2017, June",155 x 75 x 7.9 mm (6.10 x 2.95 x 0.31 in),180 g (6.35 oz),,Hybrid Dual SIM,"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",eMMC 5.1,"Android 6 (Marshmallow), nubia UI 4",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,Type-C 1.0 reversible connector,"Fingerprint (front-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",Fast charging 18W,"Black Gold, Champagne Gold",NX575J,About 260 EUR,,,,,,,,,,,,,"16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm",,,,,,Up to 60 h (3G),Up to 42 h,,,,,,,,,,,
zte,ZTE nubia M2,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-m2.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, March","Available. Released 2017, June",154.5 x 75.9 x 7 mm (6.08 x 2.99 x 0.28 in),168 g (5.93 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",eMMC 5.1,"Android 6 (Marshmallow), nubia UI 4",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","13 MP, f/2.2, 1/2.9"", 1.25µm, AF 2 MP, (depth)",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 3630 mAh, non-removable",Fast charging 18W,"Black Gold, Champagne Gold","NX551J, Nubia M2",About 300 EUR,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,,,,,,,,,,,,,,,
zte,ZTE nubia M2 lite,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-m2-lite.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, March","Available. Released 2017, June",155.7 x 76.7 x 7.5 mm (6.13 x 3.02 x 0.30 in),164 g (5.78 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",eMMC 5.1,"Android 6 (Marshmallow), nubia UI 4",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,Type-C 1.0 reversible connector,"Fingerprint (front-mounted), accelerometer, proximity, compass","Li-Po 3000 mAh, non-removable",Fast charging 18W,"Black Gold, Champagne Gold","NX573J, LS032M",About 120 EUR,,,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,,,,,,,,,,,,,,,
zte,ZTE nubia M2 Play,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-m2-play.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, June","Available. Released 2017, July",154.5 x 68.5 x 7.9 mm (6.08 x 2.70 x 0.31 in),-,,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~78.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",eMMC 5.1,"Android 7.1 (Nougat), nubia UI 5",Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.x, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity","Li-Po 3000 mAh, non-removable",,"Black, Gold",NX907J,About 230 EUR,,,,,,,,,,,,,"5 MP, f/2.4",,,,,,,,,,,,,,,,,,
zte,ZTE nubia Z17,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-n.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 12, 20, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps","2017, June","Available. Released 2017, June",152.6 x 72.4 x 7.6 mm (6.01 x 2.85 x 0.30 in),173 g (6.10 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~74.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",24-bit/192kHz audio,"Android 7.1.1 (Nougat), nubia UI 5",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,No,"64GB 6GB RAM, 64GB 8GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,No,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3200 mAh, non-removable","Fast charging 18W, 50% in 25 min (advertised) Quick Charge 4","Aurora Blue, Black Gold, Obsidian Black, Solar Gold, Flame Red",NX563J,About 300 EUR,Corning Gorilla Glass (unspecified version),,GeekBench: 6622 (v4.4)GFXBench: 25fps (ES 3.1 onscreen),"Contrast ratio: 1451 (nominal), 3.159 (sunlight)",Photo / Video,Voice 62dB / Noise 71dB / Ring 73dB,Endurance rating 81h,,,,,"12 MP, f/1.8, 1/2.55"", 1.4µm, PDAF, 2x lossless zoom 23 MP, f/2.0, AF",,Noise -94.1dB / Crosstalk -84.1dB,,,,,,,Yes,,,,,,,,,,
zte,ZTE Axon 7s,https://fdn2.gsmarena.com/vv/bigpic/zte-axon-7s.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 & TD-SCDMA,"1, 2, 3, 4, 5, 7, 8, 12, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps","2017, April","Available. Released 2017, June",151.7 x 75 x 7.9 mm (5.97 x 2.95 x 0.31 in),170 g (6.00 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",CDMA2000 1xEV-DO,"Android 7 (Nougat), MiFavor 4",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),128GB 6GB RAM,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps",8 MP,,,Yes,Yes,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3400 mAh, non-removable",Fast charging 18W Quick Charge 3.0,Gold,,About 450 EUR,,,,,,,,,,,,"12 MP, f/1.8, 1/2.8"", 1.0µm, PDAF 20 MP",,,,,,,,,,,,,,,,,,,
zte,ZTE Max XL,https://fdn2.gsmarena.com/vv/bigpic/zte-max-xl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 5.1,HSDPA 850 / 1700(AWS) / 1900,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE-A (2CA)","2017, April","Available. Released 2017, April",165.1 x 83.8 x 9.4 mm (6.5 x 3.30 x 0.37 in),180 g (6.35 oz),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,Android 7.1.1 (Nougat),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,FM radio,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3990 mAh, non-removable",Fast charging 18W Quick Charge 2.0,Black,N9560,About 120 EUR,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,5 MP,,,,,,Up to 26 h 30 min (3G),,,,,,,,,,,,
zte,ZTE nubia Z17 mini,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-mini.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, April","Available. Released 2017, April",146.7 x 72.5 x 7.5 mm (5.78 x 2.85 x 0.30 in),155 g (5.47 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~70.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"Android 6.1 (Marshmallow), nubia UI 4",Qualcomm MSM8976 Snapdragon 652 (28 nm) - Standard editionQualcomm MSM8976 Pro Snapdragon 653 (28 nm) - High edition,Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM",,"Dual-LED flash, HDR","4K@30fps, 1080p@30fps","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF 2 MP, (depth)",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 2950 mAh, non-removable",Fast charging 18W,"Elegant Black, Gold Black, Champagne Gold, Red","NX569J, NX569H",About 170 EUR,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,"16 MP, f/2.0",,,,,,,,,,,,,,,,,,
zte,ZTE Blade A520,https://fdn2.gsmarena.com/vv/bigpic/zte-a520.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,HSDPA 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, March","Available. Released 2017, May",144 x 71 x 8.4 mm (5.67 x 2.80 x 0.33 in),130 g (4.59 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",eMMC 5.0,Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),"8GB 1GB RAM, 16GB 2GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2400 mAh, removable",,Gray,"BLADE A520, BA520",About 80 EUR,,,,,,,,,,,,,8 MP or 2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE nubia N1 lite,https://fdn2.gsmarena.com/vv/bigpic/nubia-n1-lite.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.0,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 20",,"HSPA 42/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, February","Available. Released 2017, April",153 x 77.5 x 8.4 mm (6.02 x 3.05 x 0.33 in),171 g (6.03 oz),,Hybrid Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,Android 6.0 (Marshmallow),Mediatek MT6737 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Dual-LED flash, panorama, HDR",1080p@30fps,"8 MP, AF",LED flash,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,Black,NX597J,About 130 EUR,To be confirmed,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V8 Mini,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v8-mini.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE","2017, February","Available. Released 2017, July",143.5 x 70 x 8.9 mm (5.65 x 2.76 x 0.35 in),141 g (4.97 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 7.0 (Nougat),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"LED flash, panorama, HDR",1080p@30fps,5 MP,LED flash,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2800 mAh, non-removable",,"Gold, Rose Gold",BLADE V0850,About 160 EUR,,,,,,,,,,,,"13 MP, AF 2 MP, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V8 Lite,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v8-lite-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 - USA,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, February","Available. Released 2017, June",143 x 71 x 8 mm (5.63 x 2.80 x 0.31 in),136 g (4.80 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","2, 4, 7, 12, 13, 28 - USA",Android 7.0 (Nougat),Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"LED flash, panorama",Yes,"8 MP, AF",,,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity","Li-Ion 2500 mAh, non-removable",,Black,BLADE V0820,About 150 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade A2 Plus,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a2-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, February","Available. Released 2017, February",155 x 76.2 x 9.8 mm (6.10 x 3.00 x 0.39 in),189 g (6.67 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"Android 6.0 (Marshmallow), MiFavor UI",Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),32GB 4GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 5000 mAh, non-removable",,Gold,BLADE V0730,About 150 EUR,,,,,,,,,,,,,8 MP,,,,,,Up to 24 h (mixed usage),,,,,,,,,,,,
zte,ZTE Hawkeye,https://fdn2.gsmarena.com/vv/bigpic/zte-hawkeye-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 5.1,HSDPA 850 / 1700(AWS) / 1900 / 2100,"2, 4, 5, 7, 12, 13",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, January",Cancelled,154 x 76 x 7.9 mm (6.06 x 2.99 x 0.31 in),-,,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",24-bit/192kHz audio,Android 7.0 (Nougat),Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC,32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,8 MP,,,Yes,Yes,Eye tracking,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",Yes,To be confirmed,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Li-Ion 3000 mAh battery,Fast charging 18W Quick Charge 2.0,Black,,About 190 EUR,,,,,,,,,,,,"13 MP, AF 12 MP",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V8 Pro,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v8-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 1700(AWS) / 1900 / 2100,"2, 4, 5, 7, 12",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, January","Available. Released 2017, February",156 x 77 x 9.1 mm (6.14 x 3.03 x 0.36 in),185 g (6.53 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",24-bit/192kHz audio,Android 6.0.1 (Marshmallow),Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"Dual-LED flash, panorama","4K@30fps, 1080p@30fps","13 MP, AF 2 MP, (depth)",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, proximity, compass","Li-Ion 3140 mAh, non-removable",Fast charging 18W Quick Charge 2.0,Black,Z978,About 200 EUR,Corning Gorilla Glass 3,,GFXBench: 3.4fps (ES 3.1 onscreen),,,,,,,,,,8 MP,,,,Up to 552 h (3G),,Up to 24 h (3G),,,,,,,,,,,,
zte,ZTE Blade V8,https://fdn2.gsmarena.com/vv/bigpic/zte-balde-v8-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 1900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE","2017, January","Available. Released 2017, March",148.4 x 71.5 x 7.7 mm (5.84 x 2.81 x 0.30 in),141 g (4.97 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~70.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"Android 7.0 (Nougat), MiFavor 4.2",Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC,"16GB 2GB RAM, 32GB 3GB RAM",,"LED flash, panorama, HDR",1080p@30fps,13 MP,,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2730 mAh, non-removable",,"Rose Gold, Silver, Dark Grey, Champagne Gold","BV0800, BLADE V0800",About 250 EUR,,,,,,,,,,,,"13 MP, AF 2 MP, (depth)",,,,,,,,,,,,,,,,,,,
