Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,GPRS,EDGE,NFC,Quad,Triple,128GB 6GB RAM,Infrared port,256GB 8GB RAM,Dual,Dual_1,64GB 3GB RAM,64GB 4GB RAM,32GB 2GB RAM,SAR EU,128GB 4GB RAM,128GB 8GB RAM,4GB,Five,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Phonebook,Call records,Messaging,Games,Java,64GB 6GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser 
huawei,Huawei G6620,https://fdn2.gsmarena.com/vv/bigpic/huawei-g6620.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,,"2011, July",Discontinued,108 x 59 x 12 mm (4.25 x 2.32 x 0.47 in),-,,Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~28.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),,1.3 MP,,,,,,Yes,Yes,"Facebook, Twitter, MSN applications MP3/AAC player MP4/H.263 player Organizer Voice memo",No,"2.0, A2DP",No,FM radio,microUSB 2.0,,Removable Li-Ion 800 mAh battery,,"Gray, Blue, Orange",,About 70 EUR,Class 12,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,Yes,,,,,,,QWERTY,
huawei,Huawei U8650 Sonic,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8650-sonic.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2011, July",Discontinued,116.3 x 60.5 x 11.9 mm (4.58 x 2.38 x 0.47 in),120 g (4.23 oz),,Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial/commands Predictive text input,Android 2.3.3 (Gingerbread),,,,microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,,480p,,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1400 mAh battery,,Black,"u8650-1, U8650NFC-1",About 70 EUR,,,Yes (Huawei U8650NFC-1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 8 h 20 min,,,,
huawei,Huawei U8180 IDEOS X1,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2011, May",Discontinued,104 x 56 x 13 mm (4.09 x 2.20 x 0.51 in),100 g (3.53 oz),,Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo Predictive text input,Android 2.2 (Froyo),Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,,320p@24fps,,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1200 mAh battery,,Black,,About 70 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 336 h,,Up to 4 h,,,,
huawei,Huawei G6608,https://fdn2.gsmarena.com/vv/bigpic/huawei-g6608.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,,"2011, Q2. Released 2011, Q2",Discontinued,112 x 60 x 12 mm (4.41 x 2.36 x 0.47 in),93 g (3.28 oz),,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2 (market dependant),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),,3.15 MP,,Yes,,,,Yes,Yes,MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.1, A2DP",No,FM radio,Proprietary,,Removable Li-Ion 1000 mAh battery,,"Gray, Pink, White",,About 60 EUR,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,Yes,,Up to 200 h,,Up to 4 h,,,QWERTY,
huawei,Huawei G7010,https://fdn2.gsmarena.com/vv/bigpic/huawei-g7010.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,,"2010, November. Released 2011",Discontinued,105 x 55 x 10.9 mm (4.13 x 2.17 x 0.43 in),100 g (3.53 oz),,Mini-SIM,No,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~42.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",SNS integration MP3/MP4 player Organizer Predictive text input,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,,Yes,Yes,,No,"2.0, A2DP",No,FM radio,microUSB 2.0,,Removable Li-Ion 1100 mAh battery,,"Black, White, Pink",,About 70 EUR,Class 10,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,Yes,,Up to 300 h,,Up to 6 h,,,,"WAP 2.0/xHTML, HTML"
huawei,Huawei U5900s,https://fdn2.gsmarena.com/vv/bigpic/huawei-u5900s.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,,384 Kbps,"2011, Q1. Released 2011, May",Discontinued,104.5 x 51.2 x 11.8 mm (4.11 x 2.02 x 0.46 in),112 g (3.95 oz),,Mini-SIM,SNS integration MP3/MP4 player Organizer Predictive text input,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),10MB,2 MP,,Yes,VGA videocall camera,,,Yes,Yes,,No,"2.0, A2DP",No,FM radio,miniUSB 2.0,,Removable Li-Ion 830 mAh battery,,Black,,About 80 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,Yes,,Up to 200 h,,Up to 4 h,,,,"WAP 2.0/xHTML, HTML"
huawei,Huawei IDEOS S7 Slim,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-s7-slim.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/5.76 Mbps,"2011, February. Released 2011, April",Discontinued,200 x 109.5 x 12.5 mm (7.87 x 4.31 x 0.49 in),440 g (15.52 oz),,Mini-SIM,HDMI port MP3/WAV/eAAC+ player MP4/WMV/H.264 player Organizer Voice memo Predictive text input,"TFT capacitive touchscreen, 256K colors","7.0 inches, 139.5 cm2 (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",,Android 2.2 (Froyo),Qualcomm Snapdragon,1.0 GHz Scorpion,,microSDHC (dedicated slot),8GB 512MB RAM,3.15 MP,,w480p,VGA,,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, compass",Removable Li-Ion 3250 mAh battery,,Black,,About 160 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 180 h,,Up to 6 h,,,,"HTML, Adobe Flash"
huawei,Huawei IDEOS S7 Slim CDMA,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-s7-slim.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2011, February. Released 2011, Q3",Discontinued,200 x 109.5 x 12.5 mm (7.87 x 4.31 x 0.49 in),440 g (14.11 oz),,Mini-SIM,HDMI port MP3/WAV/eAAC+ player MP4/WMV/H.264 player Organizer Voice memo Predictive text input,"TFT capacitive touchscreen, 256K colors","7.0 inches, 139.5 cm2 (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",,Android 2.2 (Froyo),,,,microSDHC (dedicated slot),,3.15 MP,,w480p,Yes,,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, compass",Removable Li-Ion 3250 mAh battery,,Black,,About 210 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 5 h,,,,"HTML, Adobe Flash"
huawei,Huawei U9000 IDEOS X6,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x6-new-1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100 / AWS,,,HSPA 14.4/5.76 Mbps,"2010, December. Released 2011, June",Discontinued,122 x 66 x 10 mm (4.80 x 2.60 x 0.39 in),143 g (5.04 oz),,Mini-SIM,HSDPA 900 / 1900 / 2100 / AWS,"TFT capacitive touchscreen, 16M colors","4.1 inches, 47.8 cm2 (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",TV-out (720p video) via HDMI port MP3/WMA/WAV/eAAC+ player MP4/WMV/H.264/DivX player Organizer Photo viewer/editor Voice memo/dial Predictive text input,Android 2.2 (Froyo),Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),2GB 512MB RAM,"5 MP, AF",LED flash,720p@30fps,VGA videocall camera,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, (DLNA - carrier dependent), hotspot","2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1400 mAh battery,,Black,,About 90 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 8 h 20 min (2G) / Up to 6 h 40 min (3G),,,,"HTML, Adobe Flash"
huawei,Huawei U8800 IDEOS X5,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x5-ofic-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 14.4/5.76 Mbps(U8800H)/ 7.2/2 Mbps(U8800),"2010, December. Released 2011, April",Discontinued,120 x 62 x 11.6 mm (4.72 x 2.44 x 0.46 in),130 g (4.59 oz),,Mini-SIM,No,"TFT capacitive touchscreen, 16M colors","3.8 inches, 41.1 cm2 (~55.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",MP3/WMA/WAV/eAAC+ player MP4/WMV/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,microSDHC (dedicated slot),"2GB 512MB RAM, 4GB 512MB RAM","5 MP, AF",LED flash,720p@30fps,,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Po 1500 mAh battery,,Black,,About 100 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scratch-resistant glass, oleophobic coating",,,,,,,,,Up to 380 h (2G) / Up to 440 h (3G),,Up to 8 h 20 min (2G) / Up to 6 h 40 min (3G),,,,"HTML, Adobe Flash"
huawei,Huawei U8510 IDEOS X3,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA,"2011, February. Released 2011, July",Discontinued,110 x 56.5 x 11.2 mm (4.33 x 2.22 x 0.44 in),104 g (3.67 oz),,Mini-SIM,MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,"TFT capacitive touchscreen, 16M colors","3.2 inches, 30.5 cm2 (~49.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",,Android 2.3 (Gingerbread),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),512MB 256MB RAM,"3.15 MP, AF",,480p,VGA,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Po 1200 mAh battery,,"Black, Silver, Red",U8510-0,About 100 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 250 h (2G) / Up to 300 h (3G),,Up to 4 h (2G) / Up to 4 h 10 min (3G),,,,"HTML, Adobe Flash"
huawei,Huawei U8150 IDEOS,https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100  / AWS,,,HSPA 7.2/0.384 Mbps,"2010, September. Released 2010, September",Discontinued,104 x 54.8 x 13.5 mm (4.09 x 2.16 x 0.53 in),102.1 g (3.60 oz),,Mini-SIM,HSDPA 850 / 1900 / 2100  / 1700,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~42.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",No,Android 2.2 (Froyo),Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,,CIF,,,,Yes,Yes,MP3/WMA/eAAC+ player MP4/H.264 player Organizer Photo viewer/editor Voice memo/dial/commands Predictive text input (Swype),"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1200 mAh battery,,"Black body / blue, red, yellow backpanels",,About 60 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 220 h (2G) / Up to 300 h (3G),,Up to 4 h (2G) / Up to 5 h (3G),,,,"HTML, Adobe Flash"
huawei,Huawei U8500 IDEOS X2,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8500-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, June. Released 2010, 3Q",Discontinued,112 x 58 x 12.8 mm (4.41 x 2.28 x 0.50 in),115 g (4.06 oz),,Mini-SIM,Optical trackpad,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~46.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",No,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,528 MHz,,microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,,CIF@15fps,,,,Yes,Yes,MP3/WMA/eAAC+ player MP4/H.264 player Organizer Photo viewer/editor Voice memo Predictive text input,"Wi-Fi 802.11 b/g/n, hotspot (Android v2.2)","2.1, A2DP","Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1150 mAh battery,,Black/Silver,,About 90 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 300 h (2G) / Up to 350 h (3G),,Up to 5 h (2G) / Up to 4 h 10 min (3G),,,,HTML
huawei,Huawei U7520,https://fdn2.gsmarena.com/vv/bigpic/huawei-u7520.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,2010. Released 2010,Discontinued,106 x 56 x 13.5 mm (4.17 x 2.20 x 0.53 in),105 g (3.70 oz),,Mini-SIM,No,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,Qualcomm QSC6270,,,microSDHC (dedicated slot),1GB 512MB RAM,3.15 MP,,Yes,,,,Yes,No,,No,"2.0, A2DP",No,Stereo FM radio,miniUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,,"White, Blue, Orange",,About 70 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,"WAP 2.0/xHTML, HTML"
huawei,Huawei G6150,https://fdn2.gsmarena.com/vv/bigpic/huawei-g6150d.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,,"2010, September. Released 2011, January",Discontinued,113 x 59 x 9.9 mm (4.45 x 2.32 x 0.39 in),-,,Dual SIM (Mini-SIM),No,"TFT, 256K colors","2.41 inches, 18.0 cm2 (~27.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~166 ppi density)",SRS WOW,,,,,microSDHC (dedicated slot),128MB,1.3 MP,,Yes,,,,Yes,Yes,MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,No,"2.1, A2DP",No,FM radio,microUSB 2.0,,Removable Li-Ion 1100 mAh battery,,"Silver, Red, Blue, Green, White",,About 110 EUR,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,Yes,,Up to 300 h,,Up to 7 h,,,QWERTY,WAP 2.0/xHTML
huawei,Huawei G7002,https://fdn2.gsmarena.com/vv/bigpic/Huawei-G7002.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,,"2010, June. Released 2010, June",Discontinued,98.4 x 51.3 x 13.6 mm (3.87 x 2.02 x 0.54 in),95 g (3.35 oz),,Mini-SIM,No,"TFT resistive touchscreen, 65K colors",,,MP3/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),2MB,1.3 MP,,No,,,,Yes,No,,No,"2.0, A2DP",No,FM radio,2.0,,Removable Li-Ion battery,,Black,,About 50 EUR,Class 10,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 entries, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,Up to 300 h,,Up to 6 h,,,,"WAP 2.0/xHTML, HTML"
huawei,Huawei U8300,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8300.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, February. Released 2010, July",Discontinued,94 x 64 x 11 mm (3.70 x 2.52 x 0.43 in),104 g (3.67 oz),,Mini-SIM,,"TFT touchscreen, 256K colors","2.6 inches, 20.9 cm2 (~34.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",No,Android 2.1 (Eclair),,,,microSDHC (dedicated slot),,3.15 MP,LED flash,Yes,,,,Yes,Yes,MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer  Voice memo,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 930 mAh battery,,"Green, Yellow and Purple",,About 70 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 450 h,,Up to 5 h,,,QWERTY,HTML
huawei,Huawei IDEOS S7,https://fdn2.gsmarena.com/vv/bigpic/huawei-s7.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/5.76 Mbps,"2010, January. Released 2010, Q1",Discontinued,209 x 108 x 15.5 mm (8.23 x 4.25 x 0.61 in),500 g (1.10 lb),,Mini-SIM,Built-in kickstand Optical trackpad,"TFT resistive touchscreen, 256K colors","7.0 inches, 139.5 cm2 (~61.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Dedicated call/end keys,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),8GB 256MB RAM,2 MP,,Yes,,,,"Yes, with stereo speakers",Yes,MP3/WAV/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,Non-removable Li-Ion 2200 mAh battery,,Black,,About 70 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 168 h,,Up to 5 h,,,,HTML
huawei,Huawei C3200,https://fdn2.gsmarena.com/vv/bigpic/Huawei-C3200.jpg,CDMA,CDMA 800,,,,,2010. Released 2010,Discontinued,107 x 45.5 x 14.3 mm (4.21 x 1.79 x 0.56 in),80 g (2.82 oz),,Mini-SIM,No,"CSTN, 65K colors","1.47 inches, 7.0 cm2 (~14.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~123 ppi density)",H.263 player,,,,,No,32/64MB,VGA,,Yes,,,,Yes,No,,No,No,No,FM radio,No,,Removable Li-Ion 1050 mAh battery,,Black,,About 50 EUR,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 entries,Yes,SMS,Yes,No,,Up to 250 h,,Up to 4 h,,,,
huawei,Huawei U3100,https://fdn2.gsmarena.com/vv/bigpic/huawei-u3100.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,,"Yes, 384 kbps",2010. Released 2010,Discontinued,106 x 46 x 13 mm (4.17 x 1.81 x 0.51 in),90 g (3.17 oz),,Mini-SIM,MP3/eAAC+ player MP4/H.264 player Voice memo Predictive text input,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,,microSDHC (dedicated slot),10MB,VGA,,Yes,Yes,,,Yes,No,,No,"2.0, EDR","Yes, with A-GPS",FM Radio,miniUSB 2.0,,Removable Li-Ion 1000 mAh battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes,Yes,,Up to 400 h,,Up to 4 h 20 min,,,,HTML
huawei,Huawei U8110,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8110.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, February. Released 2010, July",Discontinued,106 x 57 x 14 mm (4.17 x 2.24 x 0.55 in),110 g (3.88 oz),,Mini-SIM,,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer  Voice memo Predictive text input,Android 2.1 (Eclair),,,,microSD (dedicated slot),,3.15 MP,LED flash,CIF@15fps,VGA,,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",FM Radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1150 mAh battery,,"White, Black",,About 90 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 280 h,,Up to 3 h 20 min,,,,HTML
huawei,Huawei U8100,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8100.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, February. Released 2010, July",Discontinued,107.5 x 57 x 13.8 mm (4.23 x 2.24 x 0.54 in),104 g (3.67 oz),,Mini-SIM,,"TFT touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~39.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer  Voice memo Predictive text input,Android 2.1 (Eclair),,,,microSDHC (dedicated slot),,3.15 MP,LED flash,Yes,VGA,,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1150 mAh battery,,Pink,,About 70 EUR,,,,,,,,,,,,,,0.68 W/kg (head),,,,,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 4 h 30 min,,0.76 W/kg (head)     0.86 W/kg (body),,HTML
huawei,Huawei U8230,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8230.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,,HSPA,"2009, June. Released 2009",Discontinued,117 x 63 x 14 mm (4.61 x 2.48 x 0.55 in),-,,Mini-SIM,Trackball,"TFT touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~49.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",2.5 mm audio jack,Android 2.1 (Eclair),Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSDHC (dedicated slot),256MB RAM,"3.15 MP, AF",,,VGA,,,Yes,No,Pocket Office Voice memo MP3/WMA/eAAC+ player MP4/H.264 player Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP (headset support only)","Yes, with A-GPS",No,microUSB,Accelerometer,Removable Li-Ion 1500 mAh battery,,"White, Black",,About 270 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTML, Adobe Flash"
huawei,Huawei U8220,https://fdn2.gsmarena.com/vv/bigpic/huawei-u8220.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2009, August. Released 2009, October",Discontinued,116 x 63 x 14 mm (4.57 x 2.48 x 0.55 in),135 g (4.76 oz),,Mini-SIM,Trackball,"TFT capacitive touchscreen,  256K colors (65K effective)","3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",No,Android 1.5 (Cupcake),,,,microSDHC (dedicated slot),192MB,"3.15 MP, AF",,Yes,,,,Yes,No,MP3/AAC+/WAV player MP4/H.264 player Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",No,2.0,Accelerometer,Removable Li-Ion 1500 mAh battery,,Black,,About 230 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 3 h 30 min,,,,HTML
