Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad
allview,Allview Viva H8,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h8.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2013, August. Released 2013, August",Discontinued,200 x 135.7 x 7.9 mm (7.87 x 5.34 x 0.31 in),374 g (13.19 oz),,Yes,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~71.2% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,,,,720p,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity","Li-Po 4000 mAh, non-removable",,Black,,About 190 EUR,,,,,,,2 MP,,,,,,,,,Up to 400 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva Q8,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-q8.jpg,No cellular connectivity,N/A,,,,"2013, July. Released 2013, July",Discontinued,200 x 139 x 7.5 mm (7.87 x 5.47 x 0.30 in),357 g (12.59 oz),,No,IPS LCD capacitive touchscreen,"7.9 inches, 193.3 cm2 (~69.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.0 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,HDMI port,,,Yes,"5 MP, AF",,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,,No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Po 4000 mAh, non-removable",,"White, Black",,About 150 EUR,,,,,,,VGA,,,,No,No,,,,Up to 130 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Start M7,https://fdn2.gsmarena.com/vv/bigpic/allview-m7-start.jpg,GSM,GSM 900 / 1800,,,,"2014, January. Released 2014, January",Discontinued,119 x 51.9 x 11.9 mm (4.69 x 2.04 x 0.47 in),80 g (2.82 oz),,Dual SIM (dual stand-by),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~28.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,0,,microSDHC (dedicated slot),,No,,,No,QVGA,,,Yes,Yes,No,"2.0, A2DP, EDR",No,FM radio,microUSB 2.0,,"Li-Ion 1000 mAh, removable",,Black,,About 20 EUR,,,,,,,,,,,Yes,No,,,,Up to 140 h,Up to 5 h 15 min,,300 entries,Yes,"SMS, MMS",No,No,,,,,,,,,,,,,,
allview,Allview P6 Quad Plus,https://fdn2.gsmarena.com/vv/bigpic/allview-p6-quad-plus.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, January",Discontinued,135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in),131.9 g (4.62 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.65 inches, 59.6 cm2 (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.1.2 (Jelly Bean),,Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,,,"LED flash, HDR",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2100 mAh, removable",,Black,,About 220 EUR,,,,,,,1 MP,,,,,,,,,Up to 260 h,Up to 6 h 40 min,,,,,,,,,,,,,,,,,,,,
allview,Allview A5 Quad,https://fdn2.gsmarena.com/vv/bigpic/allview-a5-quad.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, January. Released 2014, January",Discontinued,129.2 x 68 x 10.9 mm (5.09 x 2.68 x 0.43 in),153.7 (5.40 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.3 inches, 52.6 cm2 (~59.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,Mali-400,No,4GB 512MB RAM,,,"LED flash, HDR",1080p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,"Black, White",,About 130 EUR,,,,,,,VGA,,,,,,,,,Up to 212 h,Up to 6 h 30 min (2G) / Up to 5 h 30 min (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Symbol,https://fdn2.gsmarena.com/vv/bigpic/allview-p5-symbol.jpg,GSM / HSPA,GSM 900 / 1800,HSDPA 900 / 2100,,HSPA,"2013, December. Released 2013, December",Discontinued,136.6 x 69.8 x 10.9 mm (5.38 x 2.75 x 0.43 in),147.7 (5.19 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.63 inches, 59.1 cm2 (~62.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~212 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.2 GHz Cortex-A7,Mali-400,No,4GB 512MB RAM,Stylus,,"LED flash, HDR, panorama",720p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1700 mAh, removable",,Black,,About 160 EUR,,,,,,,VGA,,,,,,,,,Up to 280 h,Up to 6 h 40 min (2G) / Up to 5 h 40 min (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Soul Mini,https://fdn2.gsmarena.com/vv/bigpic/allview-x1-soul-mini.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2013, November. Released 2013, November",Discontinued,130.4 x 64.4 x 9.1 mm (5.13 x 2.54 x 0.36 in),147.7 g (5.19 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589T (28 nm),Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544MP2,No,16GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 3000 mAh, non-removable",,Black,,About 270 EUR,,,,,,,2 MP,,Corning Gorilla Glass 3,,,,,,,Up to 350 h,Up to 8 h 20 min (2G) / Up to 7 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Soul,https://fdn2.gsmarena.com/vv/bigpic/allview-x1-soul.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2013, November. Released 2013, November",Discontinued,143 x 69 x 7.9 mm (5.63 x 2.72 x 0.31 in),129.4 g (4.55 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589T (28 nm),Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544MP2,No,32GB 2GB RAM,Yamaha audio amplifier,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, AF",,,"Yes, built-in amplifier",Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2000 mAh, non-removable",,Black,,About 360 EUR,,,,,,,5 MP,,Corning Gorilla Glass 3,,,,,,,Up to 250 h,Up to 6 h (2G) / Up to 5 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview A4 Duo,https://fdn2.gsmarena.com/vv/bigpic/allview-a4-duo.jpg,GSM / HSPA,GSM 900 / 1800,HSDPA 900 / 2100,,HSPA,"2013, November. Released 2013, November",Discontinued,116.1 x 63.2 x 12 mm (4.57 x 2.49 x 0.47 in),110.6 (3.88 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~49.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz Cotex-A7,Mali-400,No,512MB RAM,No,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1200 mAh, removable",,Black,,About 80 EUR,,,,,,,,,,,,,,,,Up to 200 h,Up to 8 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview A5 Duo,https://fdn2.gsmarena.com/vv/bigpic/allview-a5-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, August. Released 2013, August",Discontinued,126 x 64.4 x 11.5 mm (4.96 x 2.54 x 0.45 in),137.7 g (4.83 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.2 GHz Cotex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,LED flash,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,Black,,About 100 EUR,,,,,,,VGA,,,,,,,,,Up to 220 h,Up to 6 h 40 min (2G) / Up to 6 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview H2 Qubo,https://fdn2.gsmarena.com/vv/bigpic/allview-h2-qubo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, August. Released 2013, August",Discontinued,136 x 67 x 9.8 mm (5.35 x 2.64 x 0.39 in),142 g (5.01 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 512MB RAM,,,"LED flash, HDR",720p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,"Black, White",,About 120 EUR,,,,,,,VGA,,,,,,,,,Up to 230 h,Up to 6 h 40 min (2G) / Up to 6 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview Viper i V1,https://fdn2.gsmarena.com/vv/bigpic/allview-viper-i.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,,HSPA,"2014, May. Released 2014, May",Discontinued,134.5 x 68.8 x 11 mm (5.30 x 2.71 x 0.43 in),143 g (5.04 oz),,Dual SIM (dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDHC,8GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,"Black, white, yellow, blue, pink",,About 200 EUR,,,,,,,2 MP,,Scratch-resistant glass,,,,,,,Up to 180 h,Up to 6 h (2G) / Up to 5 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview Viper V1,https://fdn2.gsmarena.com/vv/bigpic/allview-v1-viper.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, June. Released 2013, June",Discontinued,137.5 x 68.4 x 7.9 mm (5.41 x 2.69 x 0.31 in),124.9 g (4.37 oz),,Dual SIM (dual stand-by),IPS LCD capacitive touchscreen,"4.7 inches, 60.9 cm2 (~64.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"4GB 1GB RAM, 16GB 1GB RAM",Yamaha audio amplifier,,"LED flash, HDR",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,"Black, White, Blue",,About 230 EUR,,,,,,,2 MP,,Corning Gorilla Glass,,,,,,,Up to 280 h,Up to 6 h 20 min (2G) / Up to 5 h 30 min (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Qmax,https://fdn2.gsmarena.com/vv/bigpic/allview-p5-qmax.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, June. Released 2013, June",Discontinued,153 x 73 x 9.9 mm (6.02 x 2.87 x 0.39 in),176.9 g (6.21 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"5.3 inches, 77.4 cm2 (~69.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3000 mAh, removable",,Black,,About 230 EUR,,,,,,,1 MP,,,,,,,,,Up to 400 h,Up to 8 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P6 Quad,https://fdn2.gsmarena.com/vv/bigpic/allview-p6-quad.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, April. Released 2013, April",Discontinued,135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in),131.9 g (4.62 oz),,Dual SIM (dual stand-by),Super AMOLED capacitive touchscreen,"4.65 inches, 59.6 cm2 (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.1.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2100 mAh, non-removable",,Black,,,,,,,,,1 MP,,Corning Gorilla Glass 2,,,,,,,Up to 260 h,Up to 6 h 40 min,,,,,,,,,,,,,,,,,,,,
allview,Allview Simply S5,https://fdn2.gsmarena.com/vv/bigpic/allview-simply-s5.jpg,GSM,GSM 900 / 1800,,,,"2013, April. Released 2013, April",Discontinued,123 x 56 x 10.2 mm (4.84 x 2.20 x 0.40 in),113.6 (3.99 oz),,Dual SIM (dual stand-by),"TFT, 256K colors","2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,0,,microSDHC (dedicated slot),,No,,,Yes,2 MP,,,Yes,Yes,No,2.0,No,FM radio,microUSB 2.0,,"Li-Ion 1280 mAh, removable",,"Black, White",,About 20 EUR,,,,,,,,,,,Class 12,Class 10,,,,Up to 250 h,Up to 5 h,,Yes,Yes,"SMS, MMS",No,Yes,,,,,,,,,,,,,,
allview,Allview A4ALL,https://fdn2.gsmarena.com/vv/bigpic/allview-a4all.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, April. Released 2013, April",Discontinued,115 x 62 x 12.2 mm (4.53 x 2.44 x 0.48 in),122.7 g (4.30 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~51.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.6 (Gingerbread),,1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 256MB RAM,,,,480p@25fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1500 mAh, removable",,"Black, White, Blue",,About 70 EUR,,,,,,,VGA,,,,,,,,,Up to 200 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Quad,https://fdn2.gsmarena.com/vv/bigpic/allview-p5-quad.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, February. Released 2013, February",Discontinued,136.5 x 67 x 9.8 mm (5.37 x 2.64 x 0.39 in),140.7 g (4.94 oz),,Dual SIM (dual stand-by),IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~61.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR",1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2100 mAh, removable",,"Black, White",,About 170 EUR,,,,,,,1 MP,,,,,,,,,Up to 230 h,Up to 6 h 40 min (2G) / Up to 5 h (3G),,,,,,,,,,,,,,,,,,,,
allview,Allview P6 Stony,https://fdn2.gsmarena.com/vv/bigpic/allview-stony-p6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2012, November. Released 2012, November",Discontinued,136 x 67 x 8.6 mm (5.35 x 2.64 x 0.34 in),131.3 g (4.62 oz),,Dual SIM (dual stand-by),"Super AMOLED capacitive touchscreen, 16M colors","4.65 inches, 59.6 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.0 GHz Cotex-A9,PowerVR SGX531,"microSDHC (dedicated slot), 16 GB included",4GB 1GB RAM,Yamaha audio amplifier,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA","3.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2100 mAh, non-removable",,Black,,About 200 EUR,,,,,,,1 MP,,Corning Gorilla Glass 2,,,,,,,Up to 260 h,Up to 5 h 30 min,,,,,,,,,,,,,,,,,,,,
allview,Allview P4 Duo,https://fdn2.gsmarena.com/vv/bigpic/allview-p4-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2012, October. Released 2012, October",Discontinued,128 x 66.4 x 9.9 mm (5.04 x 2.61 x 0.39 in),118.4 g (4.16 oz),,Dual SIM (dual stand-by),"Super AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~61.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.0 GHz Cotex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,Yamaha audio amplifier,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA","3.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1600 mAh, removable",,"Black, White",,About 180 EUR,,,,,,,VGA,,Corning Gorilla Glass,,,,,,,Up to 240 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Mini,https://fdn2.gsmarena.com/vv/bigpic/allview-p5-mini.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2012, November. Released 2012, November",Discontinued,125 x 64 x 11.2 mm (4.92 x 2.52 x 0.44 in),162.2 g (5.71 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"3.95 inches, 46.5 cm2 (~58.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~146 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,1.0 GHz Cotex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,Yamaha audio amplifier,,,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA","3.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,"Black, White",,About 90 EUR,,,,,,,VGA,,Corning Gorilla Glass,,,,,,,Up to 240 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P5 AllDro,https://fdn2.gsmarena.com/vv/bigpic/allview-p5-alldro.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2012, September. Released 2012, September",Discontinued,130 x 68 x 9.8 mm (5.12 x 2.68 x 0.39 in),134.3 g (4.73 oz),,Dual SIM (dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~59.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,1.0 GHz Cotex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,Yamaha audio amplifier,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA","3.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,Black,,,,,,,,,VGA,,Corning Gorilla Glass,,,,,,,Up to 320 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P4 AllDro,https://fdn2.gsmarena.com/vv/bigpic/allview-p4-alldro.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2012, August. Released 2012, August",Discontinued,127.2 x 66.8 x 9.8 mm (5.01 x 2.63 x 0.39 in),118.4 g (4.16 oz),,Dual SIM (dual stand-by),"Super AMOLED+ capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~61.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,1.0 GHz Cotex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA","3.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1600 mAh, removable",,Black,,About 200 EUR,,,,,,,VGA,,Corning Gorilla Glass,,,,,,,Up to 330 h,Up to 3 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview P3 AllDro,https://fdn2.gsmarena.com/vv/bigpic/allview-p3-alldro.jpg,GSM / HSPA,GSM 900 / 1800,HSDPA 2100,,HSPA 7.2/5.76 Mbps,"2012, January. Released 2012, January",Discontinued,121.5 x 65.4 x 12.9 mm (4.78 x 2.57 x 0.51 in),135.5 g (4.76 oz),,Dual SIM (dual stand-by),TFT capacitive touchscreen,"4.1 inches, 47.8 cm2 (~60.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",Android 2.3.5 (Gingerbread),,670 MHz,PowerVR SGX531,"microSDHC (dedicated slot), 4 GB included",512MB 512MB RAM,,,"LED flash, panorama",480p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1900 mAh, removable",,"Black, White",,About 100 EUR,,,,,,,VGA,,,,,,,,,Up to 300 h,Up to 6 h 40 min,,,,,,,,,,,,,,,,,,,,
