Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM 
xiaomi,Xiaomi Mi 4c,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-4c.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, September","Available. Released 2015, September",138.1 x 69.6 x 7.8 mm (5.44 x 2.74 x 0.31 in),132 g (4.66 oz),"Glass front, plastic back, plastic frame",Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",eMMC 5.0,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat), MIUI 10",Qualcomm MSM8992 Snapdragon 808 (20 nm),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),Adreno 418,No,"16GB 2GB RAM, 32GB 3GB RAM",,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"13 MP, f/2.0, 24mm (wide), 1/3.1"", 1.12µm, PDAF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS, BDS",,No,Type-C 1.0 reversible connector,"Accelerometer, gyro, proximity, compass","Li-Ion 3080 mAh, non-removable","Fast charging 18W, 40% in 60 min (advertised) Quick Charge 2.0","White, grey, pink, yellow, blue",,About 210 EUR,,,Basemark OS II 2.0: 1233Basemark X: 12096,"Contrast ratio: 1609 (nominal),  2.574(sunlight)",Photo / Video,Voice 73dB / Noise 66dB / Ring 77dB,Endurance rating 52h,,,,,,"5 MP, f/2.0",Noise -94.7dB / Crosstalk -95.3dB,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Note 2,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-2--.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, August","Available. Released 2015, August",152 x 76 x 8.3 mm (5.98 x 2.99 x 0.33 in),160 g (5.64 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",eMMC 5.0,"Android 5.0 (Lollipop), MIUI 7",Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.0 GHz Cortex-A53 - Redmi Note 2Octa-core 2.2 GHz Cortex-A53 - Redmi Note 2 Prime,PowerVR G6200,microSDXC (dedicated slot) - Chinese version only,"16GB 2GB RAM (Standard), 32GB 2GB RAM (Prime)",,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,720p,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 3060 mAh, removable",Charging 10W,"White, blue, yellow, pink, mint green",2015051,About 160 EUR,,,Basemark OS II 2.0: 1063Basemark X: 8518,"Contrast ratio: 953 (nominal),  2.166 (sunlight)",Photo / Video,Voice 66dB / Noise 66dB / Ring 76dB,Endurance rating 49h,,,,,,"5 MP, f/2.0",Noise -96.1dB / Crosstalk -94.8dB,,,Up to 144 h (3G),0.34 W/kg (head)     0.45 W/kg (body),Up to 11 h 30 min (3G),Up to 46 h,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 2 Pro,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-2-prime-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 4.5,HSDPA 850 / 900 / 1900 / 2100,"2, 4, 7",,"HSPA, LTE Cat4 150/50 Mbps","2015, October","Available. Released 2015, October",134 x 67 x 9 mm (5.28 x 2.64 x 0.35 in),133 g (4.69 oz),,Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~67.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,"Android 4.4.4 (KitKat), MIUI 6",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR",1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,720p,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2200 mAh, removable","Charging 10W, 30% in 30 min (advertised) Quick Charge 1",Dark gray,,About 100 EUR,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 2 Prime,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-2-prime-.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,eMMC 4.5,HSDPA 900 / 2100,"3, 40",,"HSPA, LTE Cat4 150/50 Mbps","2015, August","Available. Released 2015, August",134 x 67 x 9 mm (5.28 x 2.64 x 0.35 in),133 g (4.69 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~67.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,"Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop), MIUI 7.2",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR",1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,720p,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2200 mAh, removable","Charging 10W, 30% in 30 min (advertised) Quick Charge 1","White, Dark gray",,About 120 EUR,To be confirmed,,,,,,,,,,,,2 MP,,,,,1.00 W/kg (head),,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi 4i,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi4i.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 1900 / 2100,"3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, April","Available. Released 2015, April",138.1 x 69.6 x 7.8 mm (5.44 x 2.74 x 0.31 in),130 g (4.59 oz),"Glass front (Gorilla Glass), plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",eMMC 4.5,"Android 5.0.2 (Lollipop), MIUI 8.2",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,No,"16GB 2GB RAM, 32GB 2GB RAM",,"Dual-LED dual-tone flash, panorama, HDR","1080p@30fps, 480p@120fps","13 MP, f/2.0, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS, BDS",,Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Ion 3120 mAh, non-removable","Charging 10W, 40% in 60 min (advertised) Quick Charge","Dark Gray, Black, White, Yellow, Blue, Pink",2015015,About 260 EUR,Corning scratch-resistant glass,,Basemark X: 4875,"Contrast ratio: 1055:1 (nominal), 2.641 (sunlight)",Photo / Video,Voice 63dB / Noise 65dB / Ring 68dB,Endurance rating 67h,,,,,,"5 MP, f/1.8",,,,,0.51 W/kg (head)     0.60 W/kg (body),Up to 35 h (3G),,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi Note Pro,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-note-pro2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.0,HSDPA 850 / 1900 / 2100,"3, 7",,"HSPA, LTE-A (3CA) Cat9 450/50 Mbps","2015, January","Available. Released 2015, May",155.1 x 77.6 x 7 mm (6.11 x 3.06 x 0.28 in),161 g (5.68 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame","Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~74.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",,"Android 5.0.1 (Lollipop), upgradable to 7.0 (Nougat), MIUI 9",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,No,64GB 4GB RAM,,"Dual-LED dual-tone flash, HDR, panorama","4K, 1080p@30fps","13 MP, f/2.0, AF, OIS",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Li-Ion 3000 mAh, non-removable",Fast charging 18W Quick Charge 2.0,"Black, White, Gold",,About 250 EUR,Corning Gorilla Glass 3,,,,,,,,,,,,"4 MP, f/2.0, 1/3"", 2µm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi Note,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-note-2015.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 1900 / 2100,"3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, January","Available. Released 2015, January",155.1 x 77.6 x 7 mm (6.11 x 3.06 x 0.28 in),161 g (5.68 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame","Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",eMMC 5.0,"Android 4.4.4 (KitKat), upgradable to 6.0 (Marshmallow)",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,"16GB 3GB RAM, 64GB 3GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","13 MP, f/2.0, AF, OIS",,1080p@30fps,Yes,Yes,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Li-Ion 3000 mAh, non-removable",Fast charging 18W Quick Charge 2.0,"Black, White",,About 190 EUR,Corning Gorilla Glass 3,,Basemark OS II 2.0: 1353Basemark X: 13075,"Contrast ratio: 1453:1 (nominal), 2.234 (sunlight)",Photo / Video,Voice 75dB / Noise 68dB / Ring 83dB,Endurance rating 48h,,,,,,"4 MP, f/2.0, 1/3"", 2µm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 2A,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-2.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 1900 / 2100,"3, 7, 38, 39, 40, 41",,"HSPA, LTE","2015, March","Available. Released 2015, April",134 x 67.2 x 9.4 mm (5.28 x 2.65 x 0.37 in),132 g (4.66 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,"Android 5.0 (Lollipop), MIUI 6",Leadcore L1860C,Quad-core 1.5 GHz,Mali-T628 MP2,microSDHC (dedicated slot),8GB 1GB RAM,,"LED flash, HDR",Yes,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,720p,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2200 mAh, removable",,"Black, Green, Yellow, Pink",,About 130 EUR,To be confirmed,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 2,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-2.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSDPA 850 / 1900 / 2100,"3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, January","Available. Released 2015, January",134 x 67.2 x 9.4 mm (5.28 x 2.65 x 0.37 in),133 g (4.69 oz),"Glass front (Gorilla Glass 2), plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",eMMC 4.5,"Android 4.4.4 (KitKat), MIUI 6.0",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM",,"LED flash, HDR",1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,720p,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2200 mAh, removable","Charging 10W, 30% in 30 min (advertised) Quick Charge 1","Black, White, Yellow, Pink, Green","2014817, 2014818",About 130 EUR,Corning Gorilla Glass 2,,Basemark OS II 2.0: 511,"Contrast ratio: 974:1 (nominal), 1.763 (sunlight)",Photo / Video,Voice 70dB / Noise 70dB / Ring 77dB,Endurance rating 55h,,,,,,2 MP,Noise -94.8dB / Crosstalk -95.8dB,,,,0.70 W/kg (head)     0.70 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi 4 LTE,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-4-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 5.0,HSDPA 850 / 900 / 1900 / 2100,LTE - international model,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, December. Released 2014, December",Discontinued,139.2 x 68.5 x 8.9 mm (5.48 x 2.70 x 0.35 in),149 g (5.26 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,"Android 4.4.3 (KitKat), MIUI 5",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,16GB 3GB RAM,,"LED flash, panorama, HDR","4K@30fps, 1080p@30fps, 720p@120fps, HDR","13 MP, f/1.8, 1/3.1"", 1.12µm, AF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Li-Ion 3080 mAh, non-removable",Fast charging 18W Quick Charge 2.0,White,,About 230 EUR,,,,,,,,,,,,,"8 MP, f/1.8",,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Note 4G,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4g.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - India,"GSM 850 / 900 / 1800 / 1900 - Malaysia, Singapore",HSDPA 900 / 2100 - India,"3, 40 - India",,"HSPA, LTE Cat4 150/50 Mbps","2014, August. Released 2014, August",Discontinued,154 x 78.7 x 9.5 mm (6.06 x 3.10 x 0.37 in),185 g (6.53 oz),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","HSDPA 850 / 900 / 1900 / 2100 - Malaysia, Singapore","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat), MIUI 5",Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),8GB 2GB RAM,,"LED flash, HDR",1080p@30fps,"13 MP, f/2.2, 28mm (wide), AF",,720p,Yes,Yes,eMMC 4.5,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 3100 mAh, removable",,Black/White,,About 160 EUR,,,,,,,,,,,,,5 MP,,,,Up to 775 h (3G),,Up to 38 h (3G),Up to 60 h,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi 4,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-4.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,CDMA 800 / 1900 - Telecom 3G model,TD-SCDMA - 4G model,"38, 39, 40 - 4G model",,"HSPA 42.2/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps","2014, July. Released 2014, August",Discontinued,139.2 x 68.5 x 8.9 mm (5.48 x 2.70 x 0.35 in),149 g (5.26 oz),"Glass front, plastic back, aluminum frame",Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","HSDPA 850 / 900 / 1900 / 2100 - Unicom 3G model, Telecom 3G model","Android 4.4.3 (KitKat), upgradable to 6.0.1 (Marshmallow), MIUI 10",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,"16GB 2GB RAM, 64GB 3GB RAM",,"LED flash, panorama, HDR","4K@30fps, 1080p@30fps, 720p@120fps, HDR","13 MP, f/1.8, 1/3.1"", 1.12µm, AF",,1080p@30fps,Yes,Yes,eMMC 5.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Li-Ion 3080 mAh, non-removable",Fast charging 18W Quick Charge 2.0,"Black, White",2014215,About 230 EUR,,,,"Contrast ratio: 929 (nominal), 2.424 (sunlight)",Photo / Video,Voice 62dB / Noise 62dB / Ring 66dB,Endurance rating 68h,,,,,,"8 MP, f/1.8",Noise -91.6dB / Crosstalk -49.7dB,,,Up to 280 h (3G),0.71 W/kg (head)     0.85 W/kg (body),,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi Pad 7.9,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-pad-79.jpg,No cellular connectivity,N/A,,,,,,"2014, March. Released 2014, June",Discontinued,202 x 135.4 x 8.5 mm (7.95 x 5.33 x 0.33 in),360 g (12.70 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 190.9 cm2 (~69.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)",,"Android 4.4.4 (KitKat), MIUI 7",Nvidia Tegra K1,Quad-core 2.2 GHz Cortex-A15,ULP GeForce Kepler (192 cores),microSDXC (dedicated slot),"16GB 2GB RAM, 64GB 2GB RAM",,,1080p@30fps,"8 MP, f/2.0",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP",No,,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro","Li-Po 6700 mAh, non-removable",,"Blue, Green, Yellow, Pink, White, Gray",,About 240 EUR,Corning Gorilla Glass 3,,Basemark X: 24456,,Photo / Video,,,,,,,,5 MP,,,,,,Up to 11 h (multimedia),Up to 86 h,,No,No,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Note,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-new.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 2100,,,HSPA,"2014, March. Released 2014, March",Discontinued,154 x 78.7 x 9.5 mm (6.06 x 3.10 x 0.37 in),199 g (7.02 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,"Android 4.2 (Jelly Bean), upgradable to 4.4.4 (KitKat), MIUI 9.2",Mediatek MT6592 (28 nm),Octa-core 1.4/1.7 GHz Cortex-A7,Mali-450MP4,microSDHC (dedicated slot),"8GB 1GB RAM, 8GB 2GB RAM",,"LED flash, HDR",1080p@30fps,"13 MP, f/2.2, 28mm (wide), AF",,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,"FM radio, recording","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 3200/3100 mAh, removable",,"Black, White",2014712,About 120 EUR,Corning Gorilla Glass 3,,Basemark OS II 2.0: 479Basemark X: 2974,"Contrast ratio: 1016 (nominal), 2.119 (sunlight)",Photo / Video,Voice 65dB / Noise 66dB / Ring 75dB,Endurance rating 55h,,,,,,5 MP,Noise -88.4dB / Crosstalk -85.2dB,,,,0.88 W/kg (head)     0.58 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi 3,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA 850 / 900 / 1900 / 2100,,,HSPA 42.2/5.76 Mbps,"2013, September. Released 2013, December",Discontinued,144 x 73.6 x 8.1 mm (5.67 x 2.90 x 0.32 in),145 g (5.11 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,"Android 4.3 (Jelly Bean), upgradable to 6.0 (Marshmallow), MIUI 5",Qualcomm MSM8274AB Snapdragon 800 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,No,"16GB 2GB RAM, 64GB 2GB RAM",,"Dual-LED flash, HDR","1080p@30fps, HDR","13 MP, f/2.2, 28mm (wide), AF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",Yes,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Li-Ion 3050 mAh, non-removable",Fast charging 18W Quick Charge 2.0,"White, Gray, Black, Yellow, Pink, Blue, Gold, Green",,About 200 EUR,Corning Gorilla Glass 3,,,"Contrast ratio: 907 (nominal), 2.001 (sunlight)",Photo / Video,Voice 69dB / Noise 66dB / Ring 75dB,Endurance rating 66h,,,,,,"2 MP, f/2.2",Noise -91.5dB / Crosstalk -44.2dB,,,Up to 500 h,,Up to 25 h,Up to 50 h,,,,,,,,,,,,,,,,,,,,,,,
