Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages,8GB 1GB RAM,512GB 12GB RAM,256GB 6GB RAM,Dual_1 
oppo,Oppo Reno2,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, August 28","Available. Released 2019, September",160 x 74.3 x 9.5 mm (6.30 x 2.93 x 0.37 in),189 g (6.67 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.5 inches, 104.1 cm2 (~87.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps (gyro-EIS); video rec. only with main camera",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,"3.1, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,UFS 2.1,"Li-Po 4000 mAh, non-removable",,,,"Luminous Black, Ocean Blue, Sunset Pink","€ 437.30 / $ 649.27 / £ 377.34 / ₹ 38,990",,,,"128GB 8GB RAM, 256GB 8GB RAM",,,Corning Gorilla Glass 6,,,"Android 9.0 (Pie), planned upgrade to Android 10, ColorOS 7.0",Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver),,,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 32, 38, 39, 40, 41",Qualcomm SDM730 Snapdragon 730G (8 nm),Adreno 618,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 13 MP, f/2.4, 53mm (telephoto), 1/3.4"", 1.0µm, PDAF, 2x optical zoom 8 MP, f/2.2, 13mm (ultrawide), 1/3.2"", 1.4µm 2 MP B/W, f/2.4, 1/5.0"", 1.75µm","LED flash, HDR",Fast charging 20W VOOC 3.0,,"PCKM70, PCKT00, PCKM00, CPH1907",,,€ 519.55,Yes,,,,,,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame",,,"AnTuTu: 214097 (v7), 261990 (v8) GeekBench: 7001 (v4.4) GFXBench: 14fps (ES 3.1 onscreen)",Contrast ratio: Infinite (nominal),Photo / Video,Voice 67dB / Noise 71dB / Ring 81dB,Endurance rating 102h,,,,,Noise -92.9dB / Crosstalk -92.4dB,€ 437.30,,,,,,,
oppo,Oppo Reno2 F,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-2f.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, August 28","Available. Released 2019, October",162.4 x 75.8 x 8.7 mm (6.39 x 2.98 x 0.34 in),195 g (6.88 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.5 inches, 104.8 cm2 (~85.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~394 ppi density)",microSDXC (dedicated slot),,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","1080p@30fps, gyro-EIS; video rec. only with main camera",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,UFS 2.1,"Li-Po 4000 mAh, non-removable",,,,"Sky White, Lake Green","£ 299.89 / ₹ 18,990",,,,"128GB 8GB RAM, 256GB 6GB RAM",,,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), ColorOS 6.1",Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),,,"1, 3, 5, 8, 38, 40, 41",Mediatek MT6771V Helio P70 (12nm),Mali-G72 MP3,"48 MP, f/1.7, 26mm (wide), 1/2.3"", 0.8µm, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm 2 MP B/W, f/2.4, 1/5.0"", 1.75µm 2 MP, f/2.4, (depth)","LED flash, HDR",Fast charging 20W VOOC 3.0,,CPH1989,,,£ 299.89,,,,,,,"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo Reno2 Z,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno2z-2f.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, August","Available. Released 2019, September",162.4 x 75.8 x 8.7 mm (6.39 x 2.98 x 0.34 in),195 g (6.88 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~85.0% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (dedicated slot),,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,Type-C 1.0 reversible connector,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,UFS 2.1,"Li-Po 4000 mAh, non-removable",,,,"Sky White, Luminous Black","€ 279.00 / $ 449.99 / £ 238.80 / ₹ 26,999",,,,"128GB 8GB RAM, 256GB 8GB RAM",,,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), planned upgrade to Android 10, ColorOS 7.0",Octa-core (2x2.2 GHz Cortex-A75 & 6x2.0 GHz Cortex-A55),,,"1, 3, 5, 8, 38, 40, 41",Mediatek MT6779 Helio P90 (12 nm),PowerVR GM9446,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm 2 MP B/W, f/2.4, 1/5.0"", 1.75µm 2 MP, f/2.4, (depth)","LED flash, HDR",Fast charging 20W VOOC 3.0,,"PCKM70, PCKT00, PCKM00, CPH1945, CPH1951",,,€ 279.00,,,,,,,"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",,,,,,,,,,,,,£ 278.00,,,,,,,
oppo,Oppo Reno Z,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-z.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, May","Available. Released 2019, June",157.3 x 74.9 x 9.1 mm (6.19 x 2.95 x 0.36 in),186 g (6.56 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.4 inches, 101.0 cm2 (~85.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)",No,,,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps (gyro-EIS)",,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, EDR, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 4035 mAh, non-removable",,,,"Jet Black, Aurora Purple - EuropeStar Purple, Extreme Night Black, Coral Orange, Bead White - China",About 330 EUR,,,CDMA2000 1xEV-DO,"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM",,24-bit/192kHz audio,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), planned upgrade to Android 10, ColorOS 7.0",Octa-core (2x2.2 GHz Cortex-A75 & 6x2.0 GHz Cortex-A55),,,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41",Mediatek MT6779 Helio P90 (12 nm),PowerVR GM9446,,HDR,Fast charging 20W VOOC 3.0,,"PCDM10, CPH1979",,,,Yes,,,,,,"Glass front (Gorilla Glass 5), glass back, plastic frame","48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
oppo,Oppo K3,https://fdn2.gsmarena.com/vv/bigpic/oppo-k3.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, May","Available. Released 2019, May",161.2 x 76 x 9.4 mm (6.35 x 2.99 x 0.37 in),191 g (6.74 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.5 inches, 104.8 cm2 (~85.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~394 ppi density)",No,,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/120fps, gyro-EIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 а/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 3765 mAh, non-removable",,,,"Black, Nebula Purple, Morning White","₹ 23,990",,,UFS 2.1,"64GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), ColorOS 6",Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver),,,"1, 3, 4, 5, 8, 38, 39, 40, 41",Qualcomm SDM710 Snapdragon 710 (10 nm),Adreno 616,,HDR,Fast charging 20W VOOC 3.0,,"CPH1955, CUN-AL00, PCGM00",,,"₹ 29,999",,"₹ 23,990",,,,,"Glass front (Gorilla Glass 5), plastic back, plastic frame","16 MP, f/1.7, 1/2.5"", 1.12µm, PDAF 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
oppo,Oppo A9x,https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1800 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, May","Available. Released 2019, May",162 x 76.1 x 8.3 mm (6.38 x 3.00 x 0.33 in),190 g (6.70 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~84.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 4020 mAh, non-removable",,,,"Meteorite Black, Ice Jade White",About 260 EUR,,,eMMC 5.1,128GB 6GB RAM,,,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), ColorOS 6",Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),,,"1, 3, 4, 5, 8, 34, 38, 39, 40, 41",Mediatek MT6771V Helio P70 (12nm),Mali-G72 MP3,,HDR,Fast charging 20W VOOC 3.0,,PCEM00,,,,Yes,,,,,,,"48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
oppo,Oppo A9,https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1800 / 2100,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/75 Mbps","2019, April","Available. Released 2019, April",162 x 76.1 x 8.3 mm (6.38 x 3.00 x 0.33 in),190 g (6.70 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~84.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 4020 mAh, non-removable",,,,"Mica Green, Ice Jade White, Fluorite Purple",About 270 EUR,,,HSDPA 850 / 900 / 2100 - India,"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 9.0 (Pie), ColorOS 6",Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),,,"1, 3, 4, 5, 8, 34, 38, 39, 40, 41",Mediatek MT6771V Helio P70 (12nm),Mali-G72 MP3,,HDR,Charging 10W,,"PCAM10, CPH1938",1.19 W/kg (head)     0.60 W/kg (body),,,Yes,,,,,,"Glass front (Gorilla Glass 5), plastic back, plastic frame","16 MP, f/1.8, (wide), 1/2.8"", 1.12µm, AF 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
oppo,Oppo Reno 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-10x-zoom.jpg,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps; 5G (2+ Gbps DL)","2019, April","Available. Released 2019, May",162 x 77.2 x 9.3 mm (6.38 x 3.04 x 0.37 in),215 g (7.58 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.6 inches, 108.6 cm2 (~86.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~387 ppi density)",microSDXC (uses shared SIM slot),,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS; video rec. only with main camera",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, EDR, LE, aptX HD","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 4065 mAh, non-removable",,,,"Ocean Green, Jet Black",About 880 EUR,,,CDMA2000 1xEV-DO,256GB 8GB RAM,,24-bit/192kHz audio,Corning Gorilla Glass 6,,,"Android 9.0 (Pie), ColorOS 6",Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),,,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 66 - Global",Qualcomm SM8150 Snapdragon 855 (7 nm),Adreno 640,,"LED flash, HDR",Fast charging 20W VOOC,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, Laser AF, OIS 13 MP, f/3.0, 130mm (periscope telephoto), 5x optical zoom, PDAF, OIS 8 MP, f/2.2, 16mm (ultrawide)",CPH1921,,,,Yes,,78 NSA/Sub6,,,,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo Reno 10x zoom,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-10x-zoom.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps","2019, April","Available. Released 2019, June",162 x 77.2 x 9.3 mm (6.38 x 3.04 x 0.37 in),210 g (7.41 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.6 inches, 108.6 cm2 (~86.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~387 ppi density)",microSDXC (uses shared SIM slot),,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS; video rec. only with main camera",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, EDR, LE, aptX HD","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 4065 mAh, non-removable",,,,"Ocean Green, Jet Black, Mist Pink, Ocean Blue","€ 499.90 / $ 661.89 / £ 580.00 / ₹ 38,990",,,CDMA2000 1xEV-DO,"128GB 6GB RAM, 256GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",,24-bit/192kHz audio,Corning Gorilla Glass 6,,,"Android 9.0 (Pie), upgradable to Android 10, ColorOS 7.0",Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),,,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",Qualcomm SM8150 Snapdragon 855 (7 nm),Adreno 640,,"LED flash, HDR",Fast charging 20W VOOC,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, Laser AF, OIS 13 MP, f/3.0, 130mm (periscope telephoto), 5x optical zoom, PDAF OIS, 5x optical zoom, 10x hybrid zoom 8 MP, f/2.2, 16mm (ultrawide)","CPH1919, PCCM00",,£ 641.94,,Yes,,,,,,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame",,,"AnTuTu: 364220 (v7), 407473 (v8) GeekBench: 10395 (v4.4), 2103 (v5.1) GFXBench: 35fps (ES 3.1 onscreen)",Contrast ratio: Infinite (nominal),Photo / Video,-24.7 LUFS (Very good),Endurance rating 107h,,,,,,€ 499.90,,,,,,,
oppo,Oppo Reno,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno1.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, April","Available. Released 2019, April",156.6 x 74.3 x 9 mm (6.17 x 2.93 x 0.35 in),185 g (6.53 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.4 inches, 101.0 cm2 (~86.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)",No,,,"Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, EDR, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO, BDS",No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Po 3765 mAh, non-removable",,,,"Ocean Green, Jet Black, Nebula Purple, Pink Mist, Coral Orange, Inspiration Edition","€ 476.69 / $ 590.00 / £ 289.99 / ₹ 34,980",,,CDMA2000 1xEV-DO,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM",,24-bit/192kHz audio,Corning Gorilla Glass 6,,,"Android 9.0 (Pie), upgradable to Android 10, ColorOS 7.0",Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver),,,LTE - Global,Qualcomm SDM710 Snapdragon 710 (10 nm),Adreno 616,,HDR,Fast charging 20W VOOC,,"PCAM00, PCAT00, CPH1917",,,£ 475.90,Yes,,,,,,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame","48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,€ 476.69,
oppo,Oppo A1k,https://fdn2.gsmarena.com/vv/bigpic/oppo-a1k.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","2019, April","Available. Released 2019, May",154.5 x 73.8 x 8.4 mm (6.08 x 2.91 x 0.33 in),170 g (6.00 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.1 inches, 91.3 cm2 (~80.1% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"8 MP, f/2.2, 1/3.2"", 1.4µm, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.0, 1/5"", 1.12µm",720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,eMMC 5.1,"Li-Po 4000 mAh, non-removable",,,,"Black, Red",About 100 EUR,,,,32GB 2GB RAM,,,Corning Gorilla Glass 3,,,"Android 9.0 (Pie), ColorOS 6",Octa-core 2.0 GHz Cortex-A53,,,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",Mediatek MT6762 Helio P22 (12 nm),PowerVR GE8320,,HDR,,,CPH1923,,,,,,,,,,"Glass front (Gorilla Glass 3), plastic back, plastic frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo A7n,https://fdn2.gsmarena.com/vv/bigpic/oppo-a7n.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, April","Available. Released 2019, May",155.9 x 75.4 x 8.2 mm (6.14 x 2.97 x 0.32 in),170 g (6.00 oz),"Dual SIM (Nano-SIM, dual stand-by)","S-IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 95.9 cm2 (~81.6% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","LED flash, HDR, panorama",1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Ion 4230 mAh, non-removable",,,,Green,About 200 EUR,,,eMMC 5.1,64GB 4GB RAM,,,,,,"Android 8.1 (Oreo), ColorOS 5.2",Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),,,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",Mediatek MT6765 Helio P35 (12nm),PowerVR GE8320,,HDR,,,"PCDM00, PCDT00",,,,Yes,,,,,,,"13 MP, f/2.2, AF 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
